id;id_servicio;dias_sem_atencion;hora_inicial;hora_fin;num_afiliados
15837;15837;D; 21:29:28 ; 23:47:12 ;24
15838;15838;D; 14:56:07 ; 16:55:20 ;20
15839;15839;I; 13:35:55 ; 15:03:48 ;1
15840;15840;S; 00:58:27 ; 02:44:04 ;24
15841;15841;D; 21:01:41 ; 22:40:00 ;24
15842;15842;S; 04:53:14 ; 05:59:37 ;2
15843;15843;M; 23:16:54 ; 12:22:07 ;10
15844;15844;D; 04:54:46 ; 06:21:19 ;4
15845;15845;L; 22:20:46 ; 23:40:12 ;3
15846;15846;D; 21:00:49 ; 22:27:47 ;7
15847;15847;J; 22:20:11 ; 22:55:10 ;23
15848;15848;D; 08:14:59 ; 08:45:46 ;6
15849;15849;S; 06:32:36 ; 08:40:58 ;8
15850;15850;S; 13:21:32 ; 15:01:33 ;25
15851;15851;D; 00:12:22 ; 01:02:55 ;2
15852;15852;J; 21:08:30 ; 22:21:33 ;12
15853;15853;D; 12:47:24 ; 14:07:19 ;15
15854;15854;D; 13:26:30 ; 14:31:58 ;8
15855;15855;S; 18:36:51 ; 21:02:37 ;4
15856;15856;D; 06:49:44 ; 07:53:02 ;1
15857;15857;D; 07:12:40 ; 07:45:36 ;12
15858;15858;D; 16:55:03 ; 18:31:22 ;30
15859;15859;S; 23:39:10 ; 01:51:34 ;10
15860;15860;D; 18:13:01 ; 20:31:13 ;23
15861;15861;D; 09:30:08 ; 10:58:20 ;2
15862;15862;S; 12:31:16 ; 13:35:22 ;4
15863;15863;S; 01:33:24 ; 03:25:13 ;2
15864;15864;D; 06:51:34 ; 09:20:36 ;2
15865;15865;D; 06:58:29 ; 07:29:53 ;1
15866;15866;S; 17:02:54 ; 19:16:14 ;23
15867;15867;D; 22:33:04 ; 12:49:22 ;13
15868;15868;D; 02:19:17 ; 04:44:43 ;11
15869;15869;D; 21:22:03 ; 23:29:24 ;22
15870;15870;L; 22:29:11 ; 12:03:11 ;23
15871;15871;D; 21:59:19 ; 12:24:06 ;11
15872;15872;S; 19:45:43 ; 20:37:24 ;3
15873;15873;D; 05:47:19 ; 06:21:06 ;2
15874;15874;J; 21:54:12 ; 23:54:29 ;28
15875;15875;D; 20:36:19 ; 22:24:13 ;7
15876;15876;J; 03:42:28 ; 04:36:51 ;30
15877;15877;D; 16:08:15 ; 17:30:56 ;6
15878;15878;S; 02:17:46 ; 04:16:39 ;8
15879;15879;D; 01:25:14 ; 03:11:07 ;10
15880;15880;J; 02:20:16 ; 03:54:07 ;27
15881;15881;V; 02:04:23 ; 03:15:52 ;5
15882;15882;V; 16:59:28 ; 19:04:52 ;17
15883;15883;D; 13:46:36 ; 15:08:10 ;9
15884;15884;D; 20:24:11 ; 21:24:45 ;19
15885;15885;S; 10:15:02 ; 11:17:04 ;18
15886;15886;D; 10:00:13 ; 11:40:20 ;16
15887;15887;D; 10:14:43 ; 10:49:15 ;21
15888;15888;D; 07:17:13 ; 09:16:52 ;23
15889;15889;V; 08:49:29 ; 10:57:22 ;3
15890;15890;V; 12:49:53 ; 14:39:43 ;8
15891;15891;D; 04:24:24 ; 06:46:26 ;30
15892;15892;V; 01:01:32 ; 02:04:21 ;1
15893;15893;S; 09:23:52 ; 11:07:33 ;25
15894;15894;J; 07:55:38 ; 08:43:35 ;22
15895;15895;I; 11:20:48 ; 12:34:24 ;23
15896;15896;D; 21:26:58 ; 23:17:52 ;20
15897;15897;S; 22:18:11 ; 12:38:42 ;9
15898;15898;S; 11:38:03 ; 12:08:48 ;15
15899;15899;S; 09:00:34 ; 09:34:15 ;30
15900;15900;D; 06:42:09 ; 07:31:19 ;2
15901;15901;J; 22:46:35 ; 23:28:29 ;1
15902;15902;D; 22:52:24 ; 12:18:21 ;13
15903;15903;D; 14:14:14 ; 15:57:10 ;17
15904;15904;D; 19:07:51 ; 20:30:34 ;6
15905;15905;D; 14:59:49 ; 16:38:45 ;1
15906;15906;D; 20:44:34 ; 21:27:34 ;7
15907;15907;D; 03:18:19 ; 04:04:09 ;27
15908;15908;J; 19:08:46 ; 20:45:03 ;26
15909;15909;D; 18:38:32 ; 20:57:10 ;6
15910;15910;D; 11:12:39 ; 12:27:06 ;28
15911;15911;D; 17:14:56 ; 18:33:40 ;5
15912;15912;J; 07:15:01 ; 09:17:10 ;16
15913;15913;V; 19:28:26 ; 21:06:18 ;11
15914;15914;D; 15:40:58 ; 16:17:28 ;10
15915;15915;D; 10:07:19 ; 11:38:41 ;21
15916;15916;D; 15:20:36 ; 17:29:44 ;6
15917;15917;J; 01:54:00 ; 03:12:58 ;9
15918;15918;S; 05:20:44 ; 07:33:43 ;20
15919;15919;S; 21:10:04 ; 22:35:05 ;27
15920;15920;D; 10:01:02 ; 11:58:44 ;11
15921;15921;D; 05:14:51 ; 06:49:05 ;26
15922;15922;S; 19:39:49 ; 21:36:00 ;26
15923;15923;M; 13:31:22 ; 15:19:20 ;5
15924;15924;D; 06:06:29 ; 07:39:12 ;2
15925;15925;S; 10:12:26 ; 10:50:28 ;6
15926;15926;D; 12:27:15 ; 12:59:31 ;26
15927;15927;D; 09:15:40 ; 11:08:00 ;16
15928;15928;S; 02:09:38 ; 03:29:44 ;14
15929;15929;S; 20:30:36 ; 22:37:56 ;28
15930;15930;J; 13:02:34 ; 14:18:39 ;17
15931;15931;S; 09:55:39 ; 11:15:02 ;27
15932;15932;D; 21:05:20 ; 21:57:46 ;9
15933;15933;D; 19:38:35 ; 21:39:52 ;5
15934;15934;D; 15:09:30 ; 17:09:46 ;23
15935;15935;D; 14:20:12 ; 16:10:32 ;2
15936;15936;S; 11:15:28 ; 13:37:32 ;11
15937;15937;D; 03:55:01 ; 06:08:39 ;6
15938;15938;D; 05:46:42 ; 06:21:39 ;5
15939;15939;S; 07:54:47 ; 08:56:57 ;22
15940;15940;V; 14:06:36 ; 15:00:14 ;11
15941;15941;D; 03:14:49 ; 05:00:58 ;18
15942;15942;D; 19:49:12 ; 21:50:08 ;29
15943;15943;V; 01:29:55 ; 02:39:30 ;20
15944;15944;D; 09:17:31 ; 11:21:09 ;24
15945;15945;V; 17:30:11 ; 18:14:52 ;30
15946;15946;V; 04:10:20 ; 05:42:38 ;25
15947;15947;D; 05:57:54 ; 06:30:17 ;11
15948;15948;J; 11:28:20 ; 12:03:46 ;9
15949;15949;D; 06:36:53 ; 09:03:01 ;16
15950;15950;D; 21:41:42 ; 12:00:12 ;21
15951;15951;D; 20:41:11 ; 22:50:36 ;19
15952;15952;D; 22:02:52 ; 23:34:25 ;3
15953;15953;S; 06:47:13 ; 08:58:56 ;25
15954;15954;D; 20:57:22 ; 22:54:36 ;22
15955;15955;S; 23:04:12 ; 23:49:13 ;17
15956;15956;D; 05:31:00 ; 06:02:47 ;17
15957;15957;D; 02:24:33 ; 04:06:33 ;5
15958;15958;D; 10:17:46 ; 12:27:27 ;15
15959;15959;M; 05:06:53 ; 05:57:21 ;3
15960;15960;I; 12:37:28 ; 14:22:41 ;3
15961;15961;V; 17:10:11 ; 17:51:29 ;20
15962;15962;V; 16:16:06 ; 18:24:21 ;27
15963;15963;S; 11:39:44 ; 12:59:08 ;23
15964;15964;S; 12:10:00 ; 13:33:17 ;22
15965;15965;D; 09:26:08 ; 11:35:16 ;22
15966;15966;D; 05:06:53 ; 06:59:09 ;16
15967;15967;D; 05:32:16 ; 07:54:17 ;1
15968;15968;D; 23:51:05 ; 01:14:18 ;4
15969;15969;D; 07:59:30 ; 09:04:33 ;8
15970;15970;D; 14:58:39 ; 17:23:28 ;18
15971;15971;S; 13:45:37 ; 14:52:15 ;6
15972;15972;D; 10:38:46 ; 11:27:31 ;27
15973;15973;D; 03:04:28 ; 04:10:43 ;15
15974;15974;V; 03:46:55 ; 04:55:49 ;5
15975;15975;D; 03:39:05 ; 05:03:32 ;16
15976;15976;V; 03:25:42 ; 04:43:23 ;3
15977;15977;S; 23:26:20 ; 01:37:02 ;8
15978;15978;D; 13:55:41 ; 16:24:02 ;14
15979;15979;L; 14:47:47 ; 17:07:22 ;26
15980;15980;D; 03:31:09 ; 04:17:06 ;26
15981;15981;D; 16:03:04 ; 18:17:58 ;14
15982;15982;D; 09:56:52 ; 11:04:51 ;1
15983;15983;D; 02:02:14 ; 03:18:22 ;5
15984;15984;D; 15:02:50 ; 16:56:33 ;18
15985;15985;L; 21:33:34 ; 23:37:36 ;23
15986;15986;D; 18:18:47 ; 19:25:45 ;30
15987;15987;S; 16:55:47 ; 17:42:32 ;12
15988;15988;D; 03:33:58 ; 04:12:12 ;11
15989;15989;S; 05:53:19 ; 06:48:49 ;6
15990;15990;D; 03:39:06 ; 05:36:14 ;3
15991;15991;D; 22:59:32 ; 01:12:00 ;5
15992;15992;D; 21:20:02 ; 22:29:37 ;17
15993;15993;D; 01:01:46 ; 01:36:09 ;13
15994;15994;J; 11:07:52 ; 12:50:22 ;20
15995;15995;S; 06:45:42 ; 08:19:55 ;7
15996;15996;S; 00:57:22 ; 01:43:00 ;20
15997;15997;S; 20:11:31 ; 20:49:44 ;4
15998;15998;S; 12:43:34 ; 14:42:49 ;21
15999;15999;D; 05:05:07 ; 06:35:26 ;23
16000;16000;D; 06:02:38 ; 08:22:30 ;18
16001;16001;S; 16:05:58 ; 18:30:59 ;27
16002;16002;J; 22:26:25 ; 12:03:47 ;16
16003;16003;S; 10:24:13 ; 11:49:51 ;22
16004;16004;S; 09:57:15 ; 11:44:03 ;16
16005;16005;D; 01:23:32 ; 02:21:46 ;1
16006;16006;D; 14:21:26 ; 15:03:11 ;18
16007;16007;D; 09:17:47 ; 10:46:17 ;8
16008;16008;D; 23:25:47 ; 01:54:33 ;29
16009;16009;S; 13:12:27 ; 14:26:30 ;25
16010;16010;D; 14:41:49 ; 15:18:05 ;1
16011;16011;V; 16:13:48 ; 17:07:35 ;5
16012;16012;D; 11:24:13 ; 12:42:58 ;3
16013;16013;S; 02:55:33 ; 05:05:09 ;8
16014;16014;S; 22:42:43 ; 12:24:30 ;30
16015;16015;V; 23:18:15 ; 01:11:37 ;11
16016;16016;S; 20:18:24 ; 20:55:48 ;11
16017;16017;D; 21:40:00 ; 22:47:24 ;20
16018;16018;D; 21:27:47 ; 22:56:32 ;9
16019;16019;S; 23:26:14 ; 12:05:26 ;25
16020;16020;D; 12:01:24 ; 01:46:21 ;26
16021;16021;S; 11:14:27 ; 13:16:59 ;23
16022;16022;S; 07:12:52 ; 08:04:34 ;26
16023;16023;D; 06:47:04 ; 07:33:52 ;17
16024;16024;S; 14:31:14 ; 16:36:47 ;25
16025;16025;J; 09:29:37 ; 11:54:23 ;20
16026;16026;D; 14:31:43 ; 16:48:11 ;26
16027;16027;D; 10:11:40 ; 11:08:40 ;18
16028;16028;V; 21:48:40 ; 12:04:03 ;5
16029;16029;D; 03:57:46 ; 04:31:42 ;1
16030;16030;J; 06:09:18 ; 07:26:31 ;8
16031;16031;J; 23:54:31 ; 01:25:28 ;29
16032;16032;D; 21:09:03 ; 23:30:58 ;25
16033;16033;V; 22:19:20 ; 12:47:09 ;28
16034;16034;D; 16:26:52 ; 18:15:45 ;15
16035;16035;I; 15:44:26 ; 17:53:35 ;27
16036;16036;D; 06:11:37 ; 08:07:16 ;17
16037;16037;S; 10:16:26 ; 10:55:33 ;4
16038;16038;S; 22:47:08 ; 12:44:20 ;26
16039;16039;D; 05:47:42 ; 06:17:44 ;28
16040;16040;L; 15:45:41 ; 17:14:29 ;8
16041;16041;V; 11:42:20 ; 13:54:58 ;21
16042;16042;V; 15:52:23 ; 16:36:00 ;14
16043;16043;D; 09:11:52 ; 10:31:59 ;23
16044;16044;S; 14:49:25 ; 17:04:05 ;27
16045;16045;D; 22:55:58 ; 12:48:43 ;5
16046;16046;L; 04:54:25 ; 05:26:07 ;13
16047;16047;V; 10:02:48 ; 10:55:31 ;28
16048;16048;D; 13:21:34 ; 14:21:04 ;1
16049;16049;J; 04:57:05 ; 05:43:29 ;1
16050;16050;D; 18:12:44 ; 20:03:42 ;24
16051;16051;J; 04:10:03 ; 05:56:57 ;27
16052;16052;S; 20:00:56 ; 21:39:07 ;7
16053;16053;D; 18:37:47 ; 19:25:12 ;14
16054;16054;V; 12:04:20 ; 13:08:32 ;22
16055;16055;D; 01:08:16 ; 01:53:25 ;3
16056;16056;J; 11:37:34 ; 12:16:48 ;2
16057;16057;V; 20:55:54 ; 22:11:21 ;30
16058;16058;L; 00:32:28 ; 02:16:00 ;10
16059;16059;S; 15:40:04 ; 17:54:26 ;5
16060;16060;D; 05:05:54 ; 05:43:53 ;11
16061;16061;D; 08:43:33 ; 10:26:33 ;20
16062;16062;I; 07:13:14 ; 07:53:39 ;14
16063;16063;D; 09:40:43 ; 10:16:47 ;29
16064;16064;V; 03:57:29 ; 06:19:15 ;1
16065;16065;D; 14:58:13 ; 16:04:37 ;28
16066;16066;J; 09:43:51 ; 11:36:36 ;19
16067;16067;V; 23:19:28 ; 01:30:19 ;24
16068;16068;D; 18:28:23 ; 19:14:52 ;6
16069;16069;D; 21:34:35 ; 22:43:25 ;21
16070;16070;I; 03:38:19 ; 04:52:08 ;25
16071;16071;J; 05:30:30 ; 06:37:44 ;10
16072;16072;M; 12:38:29 ; 14:50:23 ;15
16073;16073;D; 12:51:26 ; 13:27:51 ;25
16074;16074;S; 13:44:18 ; 15:31:15 ;16
16075;16075;D; 07:13:46 ; 08:20:56 ;19
16076;16076;D; 03:57:10 ; 04:27:17 ;5
16077;16077;J; 23:07:52 ; 12:39:30 ;30
16078;16078;D; 19:31:57 ; 21:13:37 ;25
16079;16079;V; 20:12:31 ; 21:51:10 ;3
16080;16080;J; 10:17:47 ; 12:42:35 ;3
16081;16081;V; 04:02:11 ; 06:29:05 ;19
16082;16082;D; 23:25:08 ; 01:15:23 ;22
16083;16083;S; 05:33:12 ; 06:32:22 ;26
16084;16084;S; 01:50:44 ; 03:20:43 ;24
16085;16085;D; 14:58:59 ; 16:40:39 ;13
16086;16086;D; 07:07:41 ; 08:50:27 ;27
16087;16087;D; 18:50:09 ; 19:53:51 ;6
16088;16088;D; 21:51:00 ; 22:21:00 ;22
16089;16089;S; 10:20:35 ; 12:44:18 ;13
16090;16090;D; 22:13:25 ; 23:58:15 ;24
16091;16091;D; 01:22:56 ; 02:46:54 ;11
16092;16092;V; 01:57:57 ; 03:30:01 ;28
16093;16093;D; 19:03:05 ; 20:08:35 ;17
16094;16094;S; 10:22:17 ; 11:20:48 ;26
16095;16095;D; 21:33:26 ; 23:44:25 ;10
16096;16096;S; 00:57:19 ; 01:57:20 ;27
16097;16097;S; 11:03:16 ; 13:10:44 ;15
16098;16098;S; 23:17:00 ; 01:01:38 ;2
16099;16099;D; 23:21:15 ; 01:35:16 ;30
16100;16100;D; 12:56:23 ; 14:07:28 ;2
16101;16101;D; 11:50:03 ; 13:36:25 ;29
16102;16102;D; 03:36:13 ; 05:12:53 ;28
16103;16103;D; 18:21:49 ; 19:39:29 ;14
16104;16104;D; 10:17:33 ; 12:01:10 ;16
16105;16105;D; 09:38:56 ; 10:49:00 ;24
16106;16106;D; 05:20:09 ; 06:45:42 ;4
16107;16107;S; 05:02:58 ; 06:58:49 ;28
16108;16108;S; 04:07:17 ; 06:24:38 ;15
16109;16109;D; 16:42:39 ; 18:48:50 ;4
16110;16110;D; 12:12:51 ; 13:01:33 ;15
16111;16111;S; 16:31:14 ; 18:11:29 ;20
16112;16112;M; 11:54:09 ; 12:51:27 ;18
16113;16113;D; 08:34:32 ; 10:12:51 ;9
16114;16114;S; 04:16:21 ; 05:23:58 ;23
16115;16115;V; 22:01:59 ; 23:58:37 ;10
16116;16116;D; 03:37:05 ; 05:05:01 ;17
16117;16117;D; 19:12:27 ; 21:34:29 ;3
16118;16118;S; 11:48:40 ; 12:21:25 ;16
16119;16119;D; 19:36:19 ; 20:38:37 ;24
16120;16120;D; 17:16:25 ; 18:44:20 ;23
16121;16121;D; 02:20:42 ; 03:22:15 ;1
16122;16122;S; 13:58:25 ; 15:43:16 ;30
16123;16123;J; 11:49:54 ; 13:57:02 ;11
16124;16124;D; 08:06:40 ; 09:37:20 ;26
16125;16125;D; 09:42:15 ; 11:03:47 ;21
16126;16126;D; 23:55:14 ; 01:18:27 ;13
16127;16127;S; 01:27:48 ; 02:35:56 ;6
16128;16128;S; 16:46:23 ; 17:49:27 ;28
16129;16129;D; 14:10:28 ; 15:13:14 ;30
16130;16130;S; 14:55:14 ; 15:27:14 ;25
16131;16131;D; 15:07:55 ; 16:29:54 ;12
16132;16132;D; 19:50:33 ; 21:05:26 ;4
16133;16133;S; 18:28:45 ; 19:19:32 ;3
16134;16134;L; 00:23:48 ; 01:33:55 ;28
16135;16135;D; 08:30:50 ; 10:38:15 ;3
16136;16136;D; 05:08:21 ; 07:13:26 ;12
16137;16137;D; 09:38:01 ; 11:11:52 ;27
16138;16138;J; 15:09:55 ; 16:49:59 ;10
16139;16139;D; 03:53:47 ; 06:02:24 ;27
16140;16140;D; 04:34:58 ; 06:56:31 ;27
16141;16141;D; 21:10:44 ; 22:54:39 ;19
16142;16142;D; 02:28:45 ; 04:45:38 ;28
16143;16143;S; 11:11:56 ; 13:20:35 ;9
16144;16144;D; 14:24:30 ; 15:47:48 ;13
16145;16145;S; 14:18:04 ; 16:35:47 ;12
16146;16146;D; 09:14:57 ; 11:01:45 ;23
16147;16147;M; 08:09:24 ; 08:39:36 ;15
16148;16148;V; 16:41:35 ; 19:09:34 ;23
16149;16149;S; 14:10:34 ; 16:15:14 ;2
16150;16150;D; 00:08:20 ; 02:25:40 ;4
16151;16151;V; 00:31:32 ; 02:57:15 ;2
16152;16152;D; 20:24:17 ; 22:31:03 ;15
16153;16153;V; 13:04:42 ; 15:04:12 ;5
16154;16154;S; 13:55:13 ; 15:20:52 ;14
16155;16155;D; 15:44:51 ; 17:15:05 ;21
16156;16156;V; 22:05:42 ; 23:56:09 ;22
16157;16157;V; 16:36:59 ; 18:59:25 ;18
16158;16158;D; 06:15:54 ; 07:43:50 ;25
16159;16159;V; 05:36:32 ; 07:03:15 ;25
16160;16160;S; 01:33:51 ; 03:19:20 ;26
16161;16161;L; 07:15:12 ; 09:24:42 ;3
16162;16162;D; 19:43:46 ; 21:00:53 ;15
16163;16163;D; 21:21:44 ; 22:16:54 ;30
16164;16164;D; 08:19:07 ; 10:17:57 ;16
16165;16165;V; 16:47:40 ; 18:23:54 ;1
16166;16166;S; 11:57:13 ; 12:46:19 ;25
16167;16167;D; 06:31:29 ; 08:44:16 ;18
16168;16168;I; 15:15:44 ; 16:47:18 ;24
16169;16169;V; 04:35:40 ; 05:50:33 ;9
16170;16170;D; 01:57:52 ; 04:18:15 ;6
16171;16171;D; 18:41:30 ; 20:39:20 ;7
16172;16172;S; 09:59:35 ; 11:48:37 ;26
16173;16173;S; 08:38:37 ; 10:48:07 ;23
16174;16174;S; 18:58:46 ; 20:17:18 ;25
16175;16175;D; 01:49:38 ; 02:47:21 ;14
16176;16176;D; 17:51:03 ; 19:00:09 ;14
16177;16177;S; 20:56:01 ; 21:51:23 ;4
16178;16178;D; 02:14:39 ; 04:44:36 ;29
16179;16179;L; 21:43:32 ; 22:31:25 ;16
16180;16180;D; 00:43:18 ; 01:22:06 ;19
16181;16181;S; 13:05:12 ; 15:25:09 ;4
16182;16182;J; 23:13:15 ; 01:25:07 ;25
16183;16183;S; 08:25:41 ; 09:09:58 ;21
16184;16184;J; 17:57:16 ; 18:59:20 ;30
16185;16185;D; 06:19:39 ; 07:38:15 ;21
16186;16186;S; 11:36:53 ; 13:57:04 ;4
16187;16187;L; 21:42:23 ; 23:40:43 ;26
16188;16188;S; 13:25:53 ; 15:09:24 ;8
16189;16189;D; 22:47:43 ; 23:42:42 ;2
16190;16190;D; 00:14:33 ; 01:45:12 ;10
16191;16191;D; 02:27:17 ; 04:32:58 ;27
16192;16192;D; 10:32:36 ; 12:48:52 ;19
16193;16193;S; 13:55:35 ; 16:07:32 ;4
16194;16194;D; 23:02:52 ; 23:57:48 ;8
16195;16195;D; 00:54:51 ; 02:10:07 ;23
16196;16196;L; 14:10:12 ; 16:29:23 ;3
16197;16197;S; 11:06:07 ; 12:19:06 ;17
16198;16198;D; 07:49:21 ; 08:25:46 ;4
16199;16199;S; 02:32:50 ; 04:15:16 ;10
16200;16200;D; 06:16:28 ; 08:20:59 ;21
16201;16201;S; 04:00:40 ; 05:32:29 ;26
16202;16202;D; 12:40:22 ; 15:01:56 ;25
16203;16203;D; 02:57:16 ; 05:06:22 ;24
16204;16204;D; 07:23:25 ; 08:29:28 ;2
16205;16205;D; 13:06:34 ; 13:58:12 ;18
16206;16206;D; 16:43:32 ; 18:44:29 ;13
16207;16207;I; 07:20:11 ; 08:20:14 ;20
16208;16208;D; 08:12:38 ; 10:36:52 ;4
16209;16209;S; 13:37:34 ; 15:58:26 ;25
16210;16210;D; 18:34:16 ; 19:47:32 ;6
16211;16211;D; 15:36:47 ; 18:02:31 ;23
16212;16212;D; 02:20:42 ; 04:07:52 ;25
16213;16213;S; 18:26:33 ; 19:35:54 ;10
16214;16214;D; 18:35:37 ; 20:06:31 ;1
16215;16215;D; 00:14:53 ; 01:41:02 ;19
16216;16216;V; 07:50:06 ; 08:51:47 ;1
16217;16217;J; 22:11:06 ; 22:41:12 ;19
16218;16218;S; 01:12:14 ; 02:56:05 ;27
16219;16219;V; 05:27:04 ; 07:14:27 ;29
16220;16220;D; 07:08:02 ; 07:40:04 ;16
16221;16221;D; 00:56:04 ; 01:45:57 ;18
16222;16222;V; 06:47:37 ; 07:32:17 ;2
16223;16223;S; 07:28:49 ; 08:38:21 ;26
16224;16224;S; 05:26:09 ; 06:13:34 ;16
16225;16225;D; 19:06:39 ; 21:28:37 ;21
16226;16226;S; 18:10:12 ; 19:42:05 ;30
16227;16227;V; 22:01:38 ; 12:15:54 ;24
16228;16228;D; 06:38:28 ; 07:26:36 ;19
16229;16229;D; 07:28:52 ; 09:29:18 ;21
16230;16230;D; 17:40:48 ; 18:19:06 ;26
16231;16231;D; 14:15:46 ; 14:59:40 ;13
16232;16232;V; 19:02:01 ; 21:25:23 ;15
16233;16233;D; 21:11:16 ; 22:23:16 ;25
16234;16234;D; 19:09:08 ; 21:03:42 ;8
16235;16235;S; 04:22:28 ; 04:52:49 ;7
16236;16236;V; 13:47:11 ; 14:41:30 ;5
16237;16237;S; 11:43:42 ; 13:45:28 ;29
16238;16238;S; 12:18:45 ; 14:12:17 ;18
16239;16239;D; 03:24:05 ; 05:26:04 ;17
16240;16240;I; 23:25:28 ; 01:02:22 ;18
16241;16241;J; 19:05:02 ; 20:59:24 ;25
16242;16242;S; 20:07:57 ; 22:30:35 ;30
16243;16243;S; 02:58:28 ; 04:07:22 ;21
16244;16244;D; 15:15:29 ; 16:40:44 ;24
16245;16245;S; 20:15:29 ; 22:20:37 ;13
16246;16246;S; 21:02:25 ; 21:40:48 ;19
16247;16247;S; 11:14:50 ; 12:53:14 ;12
16248;16248;D; 00:26:57 ; 02:06:22 ;6
16249;16249;D; 10:57:21 ; 12:57:53 ;23
16250;16250;D; 01:51:03 ; 04:13:32 ;27
16251;16251;D; 12:50:24 ; 14:12:32 ;22
16252;16252;D; 07:14:20 ; 07:46:29 ;26
16253;16253;D; 01:53:36 ; 03:21:09 ;4
16254;16254;D; 19:53:33 ; 21:39:10 ;22
16255;16255;V; 12:30:28 ; 14:56:21 ;27
16256;16256;V; 23:09:57 ; 12:35:55 ;27
16257;16257;V; 18:56:52 ; 19:42:42 ;22
16258;16258;D; 08:45:28 ; 10:58:02 ;1
16259;16259;S; 08:16:13 ; 09:24:42 ;24
16260;16260;D; 03:28:13 ; 04:01:04 ;27
16261;16261;S; 18:19:16 ; 19:53:38 ;16
16262;16262;J; 03:13:05 ; 05:35:51 ;13
16263;16263;D; 15:04:53 ; 17:05:40 ;30
16264;16264;D; 18:10:43 ; 20:26:27 ;19
16265;16265;V; 08:34:30 ; 10:43:08 ;30
16266;16266;V; 02:54:17 ; 04:51:20 ;13
16267;16267;D; 18:44:26 ; 21:11:01 ;3
16268;16268;D; 05:50:51 ; 07:38:49 ;14
16269;16269;V; 17:23:43 ; 18:05:16 ;30
16270;16270;D; 11:27:50 ; 12:25:25 ;23
16271;16271;S; 21:36:42 ; 12:02:12 ;22
16272;16272;D; 12:47:33 ; 13:32:19 ;17
16273;16273;S; 10:22:21 ; 11:10:04 ;17
16274;16274;V; 01:42:49 ; 02:23:17 ;14
16275;16275;D; 05:52:11 ; 06:58:43 ;12
16276;16276;S; 21:43:55 ; 22:36:41 ;2
16277;16277;J; 04:13:08 ; 06:26:56 ;21
16278;16278;D; 15:52:31 ; 16:35:20 ;25
16279;16279;D; 04:14:00 ; 05:12:34 ;18
16280;16280;S; 20:09:09 ; 21:39:05 ;5
16281;16281;V; 17:58:34 ; 19:55:18 ;7
16282;16282;D; 15:33:09 ; 16:57:47 ;28
16283;16283;V; 09:42:08 ; 11:11:53 ;22
16284;16284;D; 12:29:31 ; 13:49:35 ;13
16285;16285;D; 13:27:54 ; 15:46:43 ;28
16286;16286;S; 17:10:07 ; 19:09:36 ;15
16287;16287;I; 11:12:27 ; 13:24:48 ;9
16288;16288;S; 21:16:44 ; 22:56:02 ;9
16289;16289;V; 01:15:38 ; 02:43:57 ;2
16290;16290;D; 21:59:04 ; 23:47:39 ;13
16291;16291;D; 08:05:14 ; 09:39:23 ;2
16292;16292;D; 11:57:41 ; 13:18:49 ;17
16293;16293;V; 21:50:25 ; 23:54:23 ;17
16294;16294;D; 07:19:06 ; 08:52:43 ;27
16295;16295;V; 05:39:55 ; 07:36:41 ;29
16296;16296;S; 19:11:42 ; 20:14:18 ;5
16297;16297;D; 00:14:38 ; 01:05:33 ;6
16298;16298;I; 07:03:19 ; 07:43:50 ;8
16299;16299;D; 09:18:32 ; 10:03:04 ;27
16300;16300;S; 06:47:49 ; 07:41:51 ;27
16301;16301;D; 07:15:38 ; 08:45:48 ;23
16302;16302;D; 11:57:23 ; 14:11:49 ;14
16303;16303;S; 01:15:01 ; 01:52:13 ;16
16304;16304;D; 20:24:25 ; 22:28:13 ;12
16305;16305;V; 15:20:15 ; 17:32:24 ;14
16306;16306;V; 11:43:22 ; 12:56:24 ;23
16307;16307;D; 04:32:12 ; 05:52:49 ;14
16308;16308;V; 08:22:29 ; 10:12:48 ;26
16309;16309;D; 20:07:57 ; 21:35:10 ;15
16310;16310;D; 15:49:25 ; 16:48:31 ;3
16311;16311;S; 10:08:42 ; 11:53:09 ;26
16312;16312;D; 13:32:38 ; 15:26:41 ;18
16313;16313;D; 00:41:12 ; 01:40:29 ;10
16314;16314;V; 05:44:15 ; 06:15:49 ;18
16315;16315;D; 11:09:41 ; 11:52:25 ;15
16316;16316;D; 12:42:32 ; 13:33:26 ;6
16317;16317;D; 20:48:58 ; 22:28:01 ;16
16318;16318;S; 05:27:51 ; 06:55:16 ;20
16319;16319;D; 07:03:05 ; 08:33:47 ;7
16320;16320;M; 15:31:21 ; 17:43:45 ;27
16321;16321;I; 01:47:04 ; 03:23:00 ;25
16322;16322;D; 05:01:49 ; 05:50:28 ;18
16323;16323;D; 18:16:57 ; 19:13:36 ;23
16324;16324;J; 14:30:38 ; 15:51:52 ;20
16325;16325;D; 20:29:41 ; 22:08:59 ;1
16326;16326;D; 13:20:23 ; 15:10:14 ;15
16327;16327;D; 14:11:42 ; 15:53:55 ;10
16328;16328;D; 06:02:05 ; 08:11:26 ;2
16329;16329;S; 13:10:12 ; 14:30:24 ;3
16330;16330;S; 20:52:25 ; 21:35:45 ;18
16331;16331;S; 17:45:24 ; 19:34:01 ;19
16332;16332;V; 19:47:17 ; 21:04:28 ;3
16333;16333;D; 01:49:45 ; 02:41:18 ;17
16334;16334;J; 16:06:02 ; 18:11:48 ;13
