iddepto,nomdepto,idmpio,nompio,codigohabilitacion,nombre,nitsnit,ese,direccion,telefono,najunombre,numerosedeprincipal
11,Bogotá D.C,11001,BOGOTÁ,1100121650,CLINICAS ODONTOLOGICAS UMPO LTDA,900326218,,Calle 18 Nº 102-39 P2,5459753,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119190,LABORATORIO DE REFERENCIA EN HEMOSTASIA LRH S.A.S,900197001,,KR 9 # 48 40 CS 603 - 604,2878404 - 3138843490 - 3184022487,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100100396,CLINICA RETORNAR SAS,800160827,NO,AK 20 87 33,7957100,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128817,ZADA SALUD OCUPACIONAL SAS,900858795,,KR 64 # 97 63,2530712 - 3102041439,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120775,FUNDACION FUNCION FUTURO SANCTI SPIRITU INTELIGENCIA ESPIRITUAL IPS CAD,900324720,,KR 13 # 102 - 28 INT 1,6278006,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108437,SOCIEDAD MEDICA DE ORTOPEDIA Y ACCIDENTES LABORALES S A,800201496,NO,Calle 6 A # 70 - 06,7423099,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125770,GOOD PARTNERS & SERVICES SAS SIGLA GP & S SAS,900303221,,45 A No 95-90,7036505 7043652,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100115272,UNIDAD MEDICA RIONEGRO LTDA,900050484,NO,CRA 22 No 83 - 51,8050082,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100110584,CARDIOESPEC LTDA,830079513,NO,AC 127 #16 A-27 CS 204-206-213-215,6295998,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109143,UNION MEDICA DEL NORTE SAS,800166536,NO,CL 129 B # 92 B 09,6844466,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100116220,FUNDACION CREER EN LO NUESTRO,900044836,NO,KR 20 # 45 A 08 OF 501,2854622,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100103975,CENTRO MEDICO LA FACULTAD SAS,800197167,NO,CRA 18 sur No. 56A-50,7608414 - 2059235 - 3132416725,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120468,QUIK QUALITY IS THE KEY SAS SIGLA QUIK S.A.S,830501640,,AK 50 # 59 18,2229150,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128041,ESTHETIC AMP SAS,900777077,,AUT SUR # 54A-31,3004410757,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107564,INSTITUTO DE CIRUGIA OCULAR PALERMO LTDA,800048248,NO,CALLE 46 # 13 13,2456623,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100110939,SAN LUIS UNIDAD DE CRONICOS Y PALIATIVOS SAS,830020398,NO,CL 127B 45 92,2583209,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100106551,FUNDACION INSTITUTO DE REUMATOLOGIA FERNANDO CHALEM,860050632,NO,CL 73 # 20 27,3466077,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105742,Medicina de Rehabilitación y Electrodiagnóstico SAS,800223967,NO,CALLE 116 # 9 - 72 CONSULTORIO 712,4762774-3152741711,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117476,ODONTO IMAGEN Clínica Odontológica Integral Ltda,900138545,NO,CARRERA 77 A #64f-63,4887717-3162349066-3138503232,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100116171,HABLENAUD SAS,900095652,NO,CL 8 SUR N 40 - 94,7275756,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100123118,DIRECCION DE SANIDAD POLICIA NACIONAL,830041314,NO,CRA. 59 No. 26 21 CAN,2202146-2202600,Pública,1
11,Bogotá D.C,11001,BOGOTÁ,1100107246,CENTRO OTORRINOLARINGOLOGICO ESPECIALIZADO,830003739,NO,CRA 16 A # 84 25,5302192,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124430,M F SILHOUETTE S A S,900466430,,CL 171 Nº 55A-07,8050236,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100123969,SALUD Y TECNOLOGIA SAS SAYTEC SAS,900311354,,AVENIDA CALLE 80 #100-52 SEGUNDO PISO LOCAL N2 017-018 CENTRO COMERCIAL PORTAL DE LA 80 PROPIEDAD HORIZONTAL,7498178/79/80-3175910376,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125946,UNIDAD DE RADIOLOGIA ORAL Y MAXILOFACIAL RADIDENT SAS,900648811,,CL 106 # 56 - 76 AP 302,6552604-3158694840,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100101995,LABORATORIO DE OTONEUROLOGIA - INSTITUTO NACIONAL DE OTOLOGIA GARCIA GOMEZ SAS,800173625,NO,AV. 9 116 - 20 CS. 201 219 A 219 B,6122342,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122519,GRUPO DE ESPECIALIDADES ODONTOLOGICAS LTDA CON SIGLA ORAL QUALITY,900427623,,AV CLL 127 NO 19A-28 CONSULTORIO 211,6144271,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100112762,SERVISALUD OCUPACIONAL IPS SAS,830136321,NO,CL 27 SUR # 14 43,3006168831,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105509,NEUROLOGOS CLINICOS ASOCIADOS CIA. LTDA,800243592,NO,Kr 16 No 82-74 cons 520,6919240,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119087,IPS YENNY ZORAYA SALAZAR M. S.A.S.,900231829,,CARRERA 35 BIS NO 58 83 INT 1,753 17 51,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100130132,OPEN DENT SAS,900533687,,CL 90 # 14 16 OF 310-510,3017547764,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107807,SUPERAR LTDA,860516579,NO,CRA 19 # 63 36,2126678,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124369,DAVITA S.A.S.,900532504,,Cra 45A No. 103-16,6028312,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120036,DENTAL DIAGNOSTIC RX EL BOSQUE E.U.,900273689,NO,CL 134 No 7B 83 OF 602,5205053,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100131514,UNIDAD SALUD ORAL S.A.S.,830069373,,KR 19 A # 82 - 85 OFICINA 818,7953131 EXT. 8181 / 3175729106 / 3212150585,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100113483,INTEGRAL SALUD LTDA,830031646,NO,CL 109 # 17 A 35 CS 401,6021070,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124264,Bienestar y salud empresarial SAS,900462772,,CALLE 60 No. 15 A- 26,3043786317,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109316,LABORATORIO CLINICO MART SALUD S.A.S,830068715,NO,CRA 11 A No 97-37 SEGUNDO PISO,6114770,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108798,LABORATORIO ESPECIALIZADO SERVICONTROL LTDA,830114623,NO,CALLE 33 A # 14 30 CONS 208,5667712,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100129712,"Centro de Medicina Avanzada Integral SAS ""CENTRO MAI IPS""",900944986,,DG 115 A 70 D 42,3006963145,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117696,BIOTECNOLOGIA Y GENETICA S.A. BIOTECGEN S.A.,900141569,,CALLE 119 #49-26,6372535-3153186143,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107037,POLICLINICO SOCIAL DEL NORTE LTDA,800177014,NO,KRA 8 H # 164 B 19,6774390,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100102889,ANGIOGRAFIA DIGITAL S.A.S,830096175,NO,AC 134 # 7 B- 83 CS 216,5226020 - 5200004,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100116369,ÓPTICAS GMO COLOMBIA S.A.S,900108281,,CARRERA 9 A N° 99 - 07 OF 802,(57-1)59338860 Ext. 7041,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100126753,UNIDAD MEDICA LASER S A S,900412084,,CALLE 23 Nº 66 46 INTERIOR 4 CONSULTORIOS 1212 1218,2202700 ext 71212 71218,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100129666,Instituto de Generacion de Tejidos SAS,900818817,,Calle 98 #9A 46 Piso 6,2560561,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122871,SOULMEDICAL LTDA,900064854,,"CLL 50 No. 13-62 OF 302, 701,702,703,704, y 8º piso",2485357/3138707304,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120152,INVERMUNDO S.A,900274280,NO,CRA 11 188 72 LC 11,5331824,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100104870,ASONEST SAS,800151077,NO,AC 127 # 21 60 CS 218,6158788,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100132018,GRUPO ODONTOESPECIALISTAS BACATA SAS SIGLA OMB BACATA,901013236,,CALLE 19 No. 5-30/52/62 PLANTA 1 LOCAL 5,4329093 - 3183788598,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100121758,DENTAL BANK DE COLOMBIA SAS,900374745,,CRA 22 No 45B-38 CS 601-602,8013655,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125924,WESTERN DENTAL S.A.S,900550011,,CALLE 90 No. 19 A 29,5220202,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100123765,"Centro de Evaluación Diagnóstica y Rehabilitación Neurocognitiva S.A.S., SIGLA: CEREN S.A.S.",900510844,,AV CRA 19 N° 108 - 35,3819775-4660539-3177006944,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100112503,BIOMERTLAB LTDA,830131694,NO,AC 127 No 20-78 CONSULTORIO 416,6154711,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100114343,INMUNOTECH LABORATORIES S.A.S.,830141394,NO,CRA 9 No 48-40 PISO 5,3143895731,Privada,2
11,Bogotá D.C,11001,BOGOTÁ,1100106024,DIAGNOSTICO & ASISTENCIA MEDICA S.A. INSTITUCION PRESTADORA DE SERVICIOS DE SALUD SIGLA DINAMICA I.P.S,800225057,NO,AK 14 No. 49-83 LC 2,3314500 ext 14572,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122257,Soluciones Integrales en Citologia y Patologia SAS Pudiendo Utilizar la Sigla SICPAT SAS,900428601,,Carrera 10 C No. 36 A 75 Sur,3610083,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128942,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,900900122,,Avenida Carrera 30 # 12-33,2774476/ 3214595735,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100106580,SERVICIO DE ATENCION ODONTOLOGICA LTDA SEDATO LTDA,830041565,NO,AK 68 No 68 B 05,6601318,Privada,2
11,Bogotá D.C,11001,BOGOTÁ,1100119451,CLINICA NEUROREHABILITAR LTDA,900244203,NO,CALLE 79 Nº 29C - 35,7049946,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118125,FUNDACION INTEGRAL SENTIR,900188967,NO,KR 70 C # 54 69,2639010,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100116239,CENTRO VASCULAR DEL LAGO LTDA,830047504,NO,AC 116 # 9 - 72 CONSULTORIO 608,57 1 2153382,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100127610,GRUPO EMPRESARIAL FUERZA LIDER SAS,900415872,,Carrera 69 D #2 A 20,7037078 - 3193702020,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100112922,FUNDACION SALUD BOSQUE,830138802,NO,AC 134 # 7 B 41,6499300 - 6499329,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122640,ANGELA PATRICIA TORRES C SOLUCIONES EN ODONTOLOGIA S.A.S,900458252,,CARRERA 9 103 A 36 CONS 402,3163418786,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109184,TERAPISTAS DEL COUNTRY LTDA,800026296,NO,CRA 16 # 82 47 CONS 401,6183507,Privada,5
11,Bogotá D.C,11001,BOGOTÁ,1100129085,Conequipos Medica SAS,900364822,,Cra 27 C No 73 - 57,4673391,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100129073,ESTETIC VIP SAS,900779417,,Calle 116 N° 17A - 30 Local 104,5237160 / 3184218031,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108423,Fundacion Los Pisingos,860031289,,Carrera 7 No 158 - 41,6708686,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100116076,HORIZONTES ABA TERAPIA INTEGRAL LTDA,900053354,NO,CRA 66 A 41 A 17,7565781 3138537947 312 5009117,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100129035,HUGO BALAGUERA CIRUGIA PLASTICA & MEDICINA ESTETICA S.A.S. - SIGLA: HUGO BALAGUERA CIRUGIA PLASTICA & MEDICINA ESTETICA S.A.S.,900741819,,CALLE 127 A Nº 7-53 CON 3001,5200360-3144610909,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119957,INVERSIONES MATERON ESCOBAR SAS (INMATES SAS),830121823,NO,CL 91 No 19C-62 CS 305,6105756,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100104400,CONSULTORIO MÉDICO VICENTE DE PAUL,860048128,,CALLE 66 #27 a 26,2313025,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100132569,ODONTOLASER COLOMBIA SAS,901136632,,AC 53 N° 21-56 LC,3165278071,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100124610,"FUNDACION IPS DE REHABILITACION EN SALUD MENTAL CONDUCTAL Y EMOCIONAL PARA NIÑOS, NIÑAS Y ADOLESCENTES ""PSICOREHABILITAR IPS""",900217424,,KR 69 # 67A 03,2258779 - 3203991392,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108499,SISTEMAS INTEGRALES EN SALUD OCUPACIONAL LTDA,830072208,NO,KR 11 # 66 53 PI 4 CS 403,3045395508,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100131716,CAPSALUD CAPACITACION Y PREVENCION EN SALUD SAS,900912287,,cra 78k #40-22 sur piso 1,3103112416,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100116275,CIRU COUNTRY SERVICIOS MEDICOS SAS,800222501,NO,KR 10 No. 96 - 25 CS 403,6160557,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100109208,FUNDACION SEMILLAS DE VIDA,830104502,NO,CL 35 # 21 20 - Barrio:LA SOLEDAD,3176460904,Privada,2
11,Bogotá D.C,11001,BOGOTÁ,1100128678,Centro Odontologico Oral Expert SAS,900827091,,CALLE 120 A # 7-36 OF 904 - Barrio:USAQUEN,6 19 34 31,Privada,2
11,Bogotá D.C,11001,BOGOTÁ,1100110294,Dental Image Ltda,830112975,NO,KR 13 A # 89 38 CS 705-706,6183535-8137934,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117536,IPS ACCION SALUD S.A.S.,900162712,NO,cra 19A No. 84-73,2569144,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117766,CLINICA MARCO MARTINEZ EU SIGLA CLINICA SAN MIGUEL,900174031,,CRA 7 C No. 124 - 52 primer piso,7031426 /56/62,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128174,14-85 DENTAL SPA S.A.S,900811857,,CARRERA 14 No.85-68 OF 303,6428828 (FIJO) - 3138306713 (CELULAR),Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108574,AROSALUD SOCIEDAD POR ACCIONES SIMPLIFICADA AROSALUD S.A.S,830022696,NO,KR 19 A # 116 19 OF 205,6011929,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100121050,PROFESSIONAL CARE S.A.S.,830034574,,KR 70 D # 117 63,2266418 - 6137518,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107164,BECERRA TORRES LIMITADA,800156646,NO,CALLE 90 # 11 44 CONS 210,6102059,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107313,CLINICA RANGEL PEREIRA LTDA,830028116,NO,AK 15 # 95 96,6114050,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100116133,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,900098476,NO,KR. 52 # 67 A 71,2310019,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117744,OPTICAS SBC LIMITADA,800102107,NO,AVENIDA CARRERA 45 No 159-50 P-2,6782077,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118448,IPS JAH RAFA S.A.S.,900193493,NO,CARRERA 75 # 23 A 12,6958360 4048985 6908360 4871413 6052721,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100111076,PROSALUD SOCIEDAD POR ACCIONES SIMPLIFICADA PROSALUD SAS,860069614,NO,CRA 13 # 77 A 22,6917272,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100121657,BIOMAB I P S SAS SIGLA BIOMAB I P S,900374337,,CALLE 48 N°13-86,7447440,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125070,ADMINISTRADORA CLINICA LA COLINA SAS,900582598,,CALLE 167 No 72 - 07,4897000 ext 6011 - 6010,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100102540,INTEGRA MEDICA COLOMBIA SA,830003807,NO,CRA 14 No 127-11 CON 303 MEZANINE PISO 1,6146975,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100102324,DIAGNOSTICO OCULAR DEL COUNTRY LTDA,830079022,NO,KR 16 # 82 95 CONS 702-506-507-508,2184979,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105989,CLINICA DE OJOS (CLINOJOS) S.A. / CLINOJOS S.A.,860053761,NO,"AK 45 # 95 54 1ER PISO, 2DO PISO Y 3ER PISO EN LA OFICINA 301",6237373,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100102039,NEW SMILE CLINICA ODONTOLOGICA E.U.,830080894,NO,TRANSVERSAL 60 No. 127D-06 PISO 2,2715117 2539473,Privada,2
11,Bogotá D.C,11001,BOGOTÁ,1100101288,ORDEN MINISTROS DE LOS ENFERMOS,860013635,NO,CARRERA 15 ESTE No. 69 - 60 SUR,2072124,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100129473,CENTRO DE ATENCION EN DIABETES Y TECNOLOGIA S.A.S CADIT SAS,900662460,,CL 83 N 16 A 44 OF 501 CS 501-8 Y 501-9,7037029-7037032- 3118947852,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128774,GESTION MEDICA EN SALUD SAS,900435790,,KR 14 # 119 89,2152738 3124348898,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105341,CENTRO COLOMBIANO DE CIRUGIA PLASTICA LTDA,830095073,NO,CL 97 # 23-37 PISO 9 CONSULTORIO 903 Y 904,6420600,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119231,EMPRESA DE MEDICINA INTEGRAL EMI S.A. SERVICIO DE AMBULANCIA PREPAGADA SIGLA GRUPO EMI S.A.,811007601,,KR 68 D # 18 30,3077364-3105362359,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100121477,UNIDAD MEDICA ONCOLOGICA ONCOLIFE IPS SAS,900364721,,CALLE 45C No. 25-40,3108095504 -2459595-2454888,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100127957,OAK BUSINESS SAS,900770767,,Diagonal 71 B # 98 04 Piso 1 y Mezanine,7030103 - 3002667624,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100122082,IPS DE LAS AMERICAS SAS,900413988,,AK 10 N°16-29 SUR,7427846,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108222,EUSALUD S.A,800227072,NO,DG 54 # 16 A 16,4320872,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100103107,OPTICA APOLO S A S,830051898,NO,AK 58 # 127 59 LC 1-57,2263748,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100103998,FUNDACION DEL QUEMADO,830003252,NO,CL 128 B # 59 B 20,6433318,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100115879,ODONTOLOGOS COLOMBIANOS ESPECIALIZADOSLTDA,900070486,NO,CARRERA 58 No 137B-38 piso 3,2 71 62 26,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100112413,MD DIAGNOSTICOS SAS,830128120,NO,AK 20 # 85 A - 45 CONS 101 - 102 - 103 - 104 - 105 - 106 - 108 - 109,2123360,Privada,5
11,Bogotá D.C,11001,BOGOTÁ,1100113784,NEUROCOUNTRY LTDA,830145701,,CARRERA 16A No. 82-46 PISO 1,7043483,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100125794,SKIN TEAM S.A.S,900638355,,AC134 7B 83 OF 122 CS 5,6260751,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100127771,PROGRAMAS DE MEDICINA LABORAL IPS SAS,900556564,,CARRERA 24 N° 36 - 08,6057514 - 3132781309,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105620,TERAPIAS SAS,830056902,NO,CL 135A # 10B -13,6253976,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100130194,INFU-ENFERMERIA SAS,900974143,,CALLE 23 # 66 - 46 INT 4 CS 903,5716903 /3202361494,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100108403,RED ORAL LTDA,830057559,NO,CRA 82 # 23C- 24,2734079,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100116016,Fundacion la Casa de Bill,830147172,,KR 36A Nº 54 - 77,6940460,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128081,IPS PROACTIVA ENFASIS EN PATOLOGIAS CRONICAS SAS,900763869,,CALLE 28 # 13 A 24 OFICINA 511,3003244067,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100123884,SALUD DOMICILIARIA P&M.SAS,900514854,,CARRERA 81 D # 25 C 49,5472803,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100127497,UROLOGIA DE COLOMBIA SAS,900722692,,AK 9 # 103 A 36 CONSULTORIO 304 - 6,6290009 - 3007192019,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105165,INSTITUTO DE GASTROENTEROLOGIA LTDA,860350678,NO,CALLE 93 B # 13 92 OF 201,6235500,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128491,SALUD LINEA VITAL IPS SAS,900713957,,Calle 123 N 7- 60 PISO 6,6296220-3044817438,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100100356,BIONUCLEAR S.A.S,800224466,NO,"AK 45 # 106 30 OFICINA 204, CONSULTORIO 201 Y 209",6207838 - 7521203,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100130045,ESTEBAN Y AGUIRRE SAS,900968348,,CALLE 45 A SUR No 54B - 45,3099783,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105944,CLINICA DE ESPECIALISTAS LINEA ORAL LTDA,830101745,NO,CALLE 12 SUR # 31 33 PI 1,7204077,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100115117,CENTRO MEDICO DEPORTIVO MET LTDA,830114167,,AK 45 NO 101-17 PISO 1,6349200-2368230,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100131898,SANTE MEDICAL CENTER SAS,901048303,,KR 49 # 94 - 80,3006763889,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107161,OPTICA ALEMANA SCHMIDT HIJOS LTDA,860000812,NO,CARRERA 15 N 84-72 - Barrio:ANTIGUO COUNTRY,7043379-7043380,Privada,3
11,Bogotá D.C,11001,BOGOTÁ,1100127905,DENTIX COLOMBIA SAS,900759454,,CARRERA 19 NO 90 - 10 PISO 4,7481555,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100118976,IPS FERNANDO KUAN MEDINA SAS,900147276,,CL 70 N0 29-16 PISO 1,5405182-5403190- 3104622799-3105294491,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100100731,PREMISALUD S.A.,830088332,NO,AV 1 DE MAYO 68 I-12/18,2730475,Privada,3
11,Bogotá D.C,11001,BOGOTÁ,1100127344,FISIORAD S.A.S,900738441,,CALLE 66 9A-28,5414586-5412045-3134565680,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100119061,MEDICINA PARA LA ESTÉTICA S.A.S.,900200404,NO,KR 47 No. 104- 14,6018911,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100120666,HEMERA UNIDAD DE INFECTOLOGÍA S.A.S,830079690,NO,CRA 47 103 49,7730126 3159253214,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100105868,UNIDAD MEDICA SANTAFE SAS,830017969,NO,AV CALLE 127 # 15 A - 55,7429579 - 3173682892- 3173834659 - 3163195807 - 3163345158,Privada,10
11,Bogotá D.C,11001,BOGOTÁ,1100112797,CLINICA SEQUOIA SAS,830130028,NO,CL 123 # 7 07 OF 206,6194841-6194852,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100123163,INVERSIONES OKEL SAS,900439201,,CLL 36 SUR 78A 10,4484047,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100113473,PRAXIS DE COLOMBIA LTDA,830120343,,AC 127 NO. 50-21 piso 1,6208190,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100103389,UNIDAD MEDICA BIOCENTER LIMITADA,830049428,NO,CL 53 B # 24 80 CS 614-615,3460337,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100126656,GAP BELLEZA INTEGRAL S.A.S.,900354265,,CLL 114 6A-92 OF. D 507 CENTRO COMERCIAL HACIENDA SANTA BARBARA,5200952-4810046-3102216268,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100110054,CENTRO DE SALUD JUAN BONAL,830040342,NO,KR 5 # 94 71 SUR,7733977,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100130544,AVANT SALUD INTEGRAL SAS,900903907,,CL 159 # 21 A 22,3108797814 -3114570187,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128760,SYG AMBULANCIAS S.A.S.,900840433,,Cll 164B N 4-47,3208555096 - 3213353137,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100128901,ETHICAL NURSES S.A.S.,900845924,,CL 74 No. 15-13 of 208,5400403 3164204704,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107392,MARYEP S.A,830018539,NO,CRA 47 # 95-14,6164300,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100115877,SANARTERAPIAS LTDA PUDIENDO UTILIZAR LA SIGLA SANARTERAPIAS,900064740,,CL 23 # 66 46 IN 4 CS 414 412 417 401,3 24 45 01 - 5 73 47 44,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100129060,AUNARSALUD SERVICIOS INTEGRALES EN SALUD SAS - SIGLA AUNARSALUD,900856982,,CARRERA 80 # 74 A - 35,3203008568,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100117629,ABC BEBE ECOGRAFIAS MEDICAS LTDA,900169604,NO,CRA 11 nº 96-43 CONSULTORIO 103,2575624,Privada,1
11,Bogotá D.C,11001,BOGOTÁ,1100107673,DERMOESCULTURA S.A.S SIGLA HARKER Y LLOREDA,830033882,NO,Calle 127 A Nº 7-53 CS 2005,6193008-3166234562,Privada,1
