"ID","ID_CONSULTA","ID_CONSULTA_URGENCIA","ID_HOSPITALIZACION","ID_EXAMENES","ID_TERAPIAS","ID_PROCEDIMIENTO_ESPECIALIZADO","ID_IPS","HABILITADO"
16024,,,,,,424,53,"F"
16025,,,,,,425,21,"T"
16026,,,,,,426,3,"F"
16027,,,,,,427,24,"T"
16028,,,,,,428,94,"T"
16029,,,,,,429,14,"T"
16030,,,,,,430,22,"T"
16031,,,,,,431,99,"F"
16032,,,,,,432,15,"T"
16033,,,,,,433,79,"F"
16034,,,,,,434,34,"T"
16035,,,,,,435,48,"F"
16036,,,,,,436,67,"F"
16037,,,,,,437,5,"T"
16038,,,,,,438,24,"T"
16039,,,,,,439,81,"T"
16040,,,,,,440,44,"F"
16041,,,,,,441,46,"T"
16042,,,,,,442,86,"T"
16043,,,,,,443,47,"T"
16044,,,,,,444,43,"F"
16045,,,,,,445,99,"T"
16046,,,,,,446,65,"T"
16047,,,,,,447,34,"F"
16048,,,,,,448,90,"F"
16049,,,,,,449,14,"F"
16050,,,,,,450,20,"F"
16051,,,,,,451,35,"T"
16052,,,,,,452,26,"F"
16053,,,,,,453,11,"T"
16054,,,,,,454,56,"F"
16055,,,,,,455,4,"F"
16056,,,,,,456,78,"F"
16057,,,,,,457,84,"T"
16058,,,,,,458,31,"T"
16059,,,,,,459,51,"T"
16060,,,,,,460,53,"F"
16061,,,,,,461,20,"T"
16062,,,,,,462,11,"F"
16063,,,,,,463,94,"T"
16064,,,,,,464,61,"F"
16065,,,,,,465,7,"T"
16066,,,,,,466,69,"T"
16067,,,,,,467,10,"T"
16068,,,,,,468,65,"T"
16069,,,,,,469,49,"T"
16070,,,,,,470,77,"T"
16071,,,,,,471,60,"F"
16072,,,,,,472,23,"T"
16073,,,,,,473,82,"T"
16074,,,,,,474,54,"T"
16075,,,,,,475,84,"T"
16076,,,,,,476,76,"T"
16077,,,,,,477,36,"F"
16078,,,,,,478,5,"T"
16079,,,,,,479,17,"F"
16080,,,,,,480,85,"T"
16081,,,,,,481,38,"T"
16082,,,,,,482,8,"F"
16083,,,,,,483,59,"T"
16084,,,,,,484,17,"T"
16085,,,,,,485,58,"F"
16086,,,,,,486,31,"F"
16087,,,,,,487,5,"T"
16088,,,,,,488,26,"F"
16089,,,,,,489,97,"F"
16090,,,,,,490,43,"F"
16091,,,,,,491,94,"F"
16092,,,,,,492,53,"F"
16093,,,,,,493,93,"F"
16094,,,,,,494,90,"T"
16095,,,,,,495,63,"F"
16096,,,,,,496,80,"T"
16097,,,,,,497,78,"T"
16098,,,,,,498,75,"F"
16099,,,,,,499,23,"F"
16100,,,,,,500,49,"T"
16101,,,,,,501,93,"T"
16102,,,,,,502,49,"F"
16103,,,,,,503,15,"T"
16104,,,,,,504,10,"F"
16105,,,,,,505,58,"F"
16106,,,,,,506,77,"T"
16107,,,,,,507,48,"T"
16108,,,,,,508,77,"F"
16109,,,,,,509,34,"T"
16110,,,,,,510,65,"F"
16111,,,,,,511,21,"F"
16112,,,,,,512,51,"F"
16113,,,,,,513,98,"F"
16114,,,,,,514,39,"T"
16115,,,,,,515,14,"T"
16116,,,,,,516,39,"T"
16117,,,,,,517,91,"T"
16118,,,,,,518,44,"T"
16119,,,,,,519,97,"T"
16120,,,,,,520,78,"T"
16121,,,,,,521,51,"T"
16122,,,,,,522,1,"F"
16123,,,,,,523,67,"F"
16124,,,,,,524,60,"F"
16125,,,,,,525,39,"T"
16126,,,,,,526,30,"T"
16127,,,,,,527,25,"F"
16128,,,,,,528,79,"F"
16129,,,,,,529,79,"T"
16130,,,,,,530,85,"T"
16131,,,,,,531,84,"F"
16132,,,,,,532,12,"T"
16133,,,,,,533,27,"T"
16134,,,,,,534,37,"T"
16135,,,,,,535,4,"T"
16136,,,,,,536,62,"T"
16137,,,,,,537,61,"T"
16138,,,,,,538,96,"T"
16139,,,,,,539,38,"T"
16140,,,,,,540,16,"F"
16141,,,,,,541,49,"F"
16142,,,,,,542,43,"T"
16143,,,,,,543,23,"F"
16144,,,,,,544,72,"T"
16145,,,,,,545,20,"F"
16146,,,,,,546,69,"F"
16147,,,,,,547,19,"F"
16148,,,,,,548,70,"F"
16149,,,,,,549,40,"F"
16150,,,,,,550,51,"F"
16151,,,,,,551,80,"T"
16152,,,,,,552,51,"T"
16153,,,,,,553,35,"F"
16154,,,,,,554,91,"F"
16155,,,,,,555,69,"F"
16156,,,,,,556,25,"F"
16157,,,,,,557,52,"F"
16158,,,,,,558,94,"F"
16159,,,,,,559,31,"F"
16160,,,,,,560,2,"F"
16161,,,,,,561,6,"T"
16162,,,,,,562,89,"F"
16163,,,,,,563,50,"F"
16164,,,,,,564,55,"F"
16165,,,,,,565,42,"F"
16166,,,,,,566,17,"F"
16167,,,,,,567,78,"F"
16168,,,,,,568,16,"F"
16169,,,,,,569,44,"F"
16170,,,,,,570,27,"F"
16171,,,,,,571,38,"T"
16172,,,,,,572,63,"T"
16173,,,,,,573,41,"T"
16174,,,,,,574,63,"T"
16175,,,,,,575,47,"T"
16176,,,,,,576,100,"F"
16177,,,,,,577,74,"T"
16178,,,,,,578,10,"F"
16179,,,,,,579,47,"T"
16180,,,,,,580,35,"F"
16181,,,,,,581,76,"T"
16182,,,,,,582,66,"F"
16183,,,,,,583,75,"F"
16184,,,,,,584,31,"F"
16185,,,,,,585,52,"F"
16186,,,,,,586,29,"F"
16187,,,,,,587,58,"T"
16188,,,,,,588,30,"F"
16189,,,,,,589,79,"F"
16190,,,,,,590,68,"T"
16191,,,,,,591,19,"F"
16192,,,,,,592,72,"T"
16193,,,,,,593,27,"T"
16194,,,,,,594,50,"F"
16195,,,,,,595,39,"T"
16196,,,,,,596,74,"F"
16197,,,,,,597,69,"F"
16198,,,,,,598,100,"T"
16199,,,,,,599,81,"F"
16200,,,,,,600,65,"T"
16201,,,,,,601,30,"F"
16202,,,,,,602,51,"T"
16203,,,,,,603,21,"T"
16204,,,,,,604,3,"F"
16205,,,,,,605,12,"F"
16206,,,,,,606,61,"T"
16207,,,,,,607,49,"T"
16208,,,,,,608,30,"T"
16209,,,,,,609,95,"F"
16210,,,,,,610,21,"F"
16211,,,,,,611,39,"F"
16212,,,,,,612,95,"T"
16213,,,,,,613,84,"T"
16214,,,,,,614,9,"F"
16215,,,,,,615,80,"F"
16216,,,,,,616,46,"T"
16217,,,,,,617,54,"T"
16218,,,,,,618,63,"F"
16219,,,,,,619,96,"T"
16220,,,,,,620,15,"F"
16221,,,,,,621,79,"F"
16222,,,,,,622,20,"F"
16223,,,,,,623,91,"F"
16224,,,,,,624,56,"T"
16225,,,,,,625,22,"T"
16226,,,,,,626,19,"F"
16227,,,,,,627,17,"F"
16228,,,,,,628,31,"T"
16229,,,,,,629,84,"F"
16230,,,,,,630,72,"T"
16231,,,,,,631,68,"T"
16232,,,,,,632,69,"T"
16233,,,,,,633,78,"F"
16234,,,,,,634,33,"F"
16235,,,,,,635,38,"T"
16236,,,,,,636,39,"F"
16237,,,,,,637,25,"F"
16238,,,,,,638,42,"T"
16239,,,,,,639,18,"T"
16240,,,,,,640,98,"F"
16241,,,,,,641,92,"F"
16242,,,,,,642,17,"F"
16243,,,,,,643,24,"F"
16244,,,,,,644,73,"T"
16245,,,,,,645,80,"T"
16246,,,,,,646,43,"F"
16247,,,,,,647,16,"F"
16248,,,,,,648,24,"F"
16249,,,,,,649,20,"T"
16250,,,,,,650,35,"T"
16251,,,,,,651,36,"F"
16252,,,,,,652,24,"T"
16253,,,,,,653,44,"F"
16254,,,,,,654,82,"F"
16255,,,,,,655,36,"F"
16256,,,,,,656,7,"F"
16257,,,,,,657,93,"T"
16258,,,,,,658,71,"F"
16259,,,,,,659,63,"F"
16260,,,,,,660,68,"T"
16261,,,,,,661,71,"T"
16262,,,,,,662,18,"F"
16263,,,,,,663,10,"T"
16264,,,,,,664,35,"F"
16265,,,,,,665,94,"T"
16266,,,,,,666,72,"F"
16267,,,,,,667,8,"T"
16268,,,,,,668,66,"T"
16269,,,,,,669,28,"T"
16270,,,,,,670,58,"F"
16271,,,,,,671,46,"F"
16272,,,,,,672,10,"F"
16273,,,,,,673,13,"T"
16274,,,,,,674,22,"T"
16275,,,,,,675,27,"F"
16276,,,,,,676,21,"F"
16277,,,,,,677,83,"F"
16278,,,,,,678,85,"F"
16279,,,,,,679,8,"T"
16280,,,,,,680,43,"F"
16281,,,,,,681,81,"F"
16282,,,,,,682,78,"T"
16283,,,,,,683,15,"F"
16284,,,,,,684,61,"F"
16285,,,,,,685,37,"T"
16286,,,,,,686,4,"T"
16287,,,,,,687,65,"F"
16288,,,,,,688,53,"T"
16289,,,,,,689,48,"T"
16290,,,,,,690,38,"F"
16291,,,,,,691,75,"T"
16292,,,,,,692,38,"T"
16293,,,,,,693,78,"T"
16294,,,,,,694,17,"T"
16295,,,,,,695,32,"T"
16296,,,,,,696,95,"F"
16297,,,,,,697,4,"T"
16298,,,,,,698,36,"T"
16299,,,,,,699,28,"F"
16300,,,,,,700,67,"T"
16301,,,,,,701,40,"F"
16302,,,,,,702,2,"T"
16303,,,,,,703,86,"T"
16304,,,,,,704,77,"F"
16305,,,,,,705,91,"T"
16306,,,,,,706,80,"T"
16307,,,,,,707,12,"F"
16308,,,,,,708,97,"F"
16309,,,,,,709,56,"F"
16310,,,,,,710,35,"F"
16311,,,,,,711,26,"T"
16312,,,,,,712,78,"T"
16313,,,,,,713,3,"T"
16314,,,,,,714,75,"F"
16315,,,,,,715,10,"T"
16316,,,,,,716,50,"T"
16317,,,,,,717,24,"F"
16318,,,,,,718,33,"F"
16319,,,,,,719,96,"T"
16320,,,,,,720,41,"T"
16321,,,,,,721,76,"T"
16322,,,,,,722,25,"T"
16323,,,,,,723,16,"T"
16324,,,,,,724,8,"F"
16325,,,,,,725,47,"F"
16326,,,,,,726,73,"T"
16327,,,,,,727,47,"F"
16328,,,,,,728,4,"F"
16329,,,,,,729,24,"F"
16330,,,,,,730,47,"T"
16331,,,,,,731,84,"F"
16332,,,,,,732,45,"F"
16333,,,,,,733,39,"T"
16334,,,,,,734,62,"F"
16335,,,,,,735,50,"T"
16336,,,,,,736,93,"F"
16337,,,,,,737,66,"T"
16338,,,,,,738,18,"F"
16339,,,,,,739,75,"T"
16340,,,,,,740,43,"T"
16341,,,,,,741,94,"T"
16342,,,,,,742,86,"F"
16343,,,,,,743,48,"T"
16344,,,,,,744,64,"F"
16345,,,,,,745,40,"F"
16346,,,,,,746,33,"T"
16347,,,,,,747,49,"T"
16348,,,,,,748,80,"T"
16349,,,,,,749,30,"T"
16350,,,,,,750,13,"T"
16351,,,,,,751,44,"T"
16352,,,,,,752,78,"F"
16353,,,,,,753,64,"T"
16354,,,,,,754,4,"F"
16355,,,,,,755,12,"T"
16356,,,,,,756,73,"T"
16357,,,,,,757,77,"T"
16358,,,,,,758,74,"F"
16359,,,,,,759,71,"T"
16360,,,,,,760,33,"T"
16361,,,,,,761,87,"T"
16362,,,,,,762,19,"T"
16363,,,,,,763,25,"T"
16364,,,,,,764,74,"F"
16365,,,,,,765,73,"F"
16366,,,,,,766,83,"F"
16367,,,,,,767,97,"T"
16368,,,,,,768,51,"T"
16369,,,,,,769,71,"F"
16370,,,,,,770,60,"T"
16371,,,,,,771,72,"T"
16372,,,,,,772,35,"T"
16373,,,,,,773,91,"F"
16374,,,,,,774,50,"T"
16375,,,,,,775,35,"F"
16376,,,,,,776,87,"T"
16377,,,,,,777,23,"F"
16378,,,,,,778,67,"F"
16379,,,,,,779,52,"F"
16380,,,,,,780,34,"T"
16381,,,,,,781,41,"F"
16382,,,,,,782,31,"F"
16383,,,,,,783,13,"T"
16384,,,,,,784,17,"F"
16385,,,,,,785,46,"T"
16386,,,,,,786,12,"T"
16387,,,,,,787,40,"F"
16388,,,,,,788,65,"F"
16389,,,,,,789,97,"T"
16390,,,,,,790,35,"T"
16391,,,,,,791,42,"T"
16392,,,,,,792,1,"F"
16393,,,,,,793,48,"F"
16394,,,,,,794,35,"F"
16395,,,,,,795,8,"T"
16396,,,,,,796,48,"T"
16397,,,,,,797,83,"T"
16398,,,,,,798,20,"F"
16399,,,,,,799,87,"T"
16400,,,,,,800,33,"T"
16401,,,,,,801,58,"F"
16402,,,,,,802,14,"T"
16403,,,,,,803,58,"T"
16404,,,,,,804,18,"T"
16405,,,,,,805,14,"T"
16406,,,,,,806,52,"F"
16407,,,,,,807,73,"F"
16408,,,,,,808,70,"F"
16409,,,,,,809,49,"T"
16410,,,,,,810,89,"F"
16411,,,,,,811,68,"F"
16412,,,,,,812,14,"F"
16413,,,,,,813,26,"F"
16414,,,,,,814,61,"F"
16415,,,,,,815,51,"T"
16416,,,,,,816,92,"T"
16417,,,,,,817,13,"F"
16418,,,,,,818,72,"T"
16419,,,,,,819,93,"T"
16420,,,,,,820,4,"T"
16421,,,,,,821,52,"F"
16422,,,,,,822,54,"F"
16423,,,,,,823,95,"F"
16424,,,,,,824,60,"T"
16425,,,,,,825,28,"T"
16426,,,,,,826,87,"F"
16427,,,,,,827,3,"T"
16428,,,,,,828,23,"T"
16429,,,,,,829,33,"F"
16430,,,,,,830,30,"F"
16431,,,,,,831,43,"F"
16432,,,,,,832,53,"F"
16433,,,,,,833,36,"F"
16434,,,,,,834,43,"F"
16435,,,,,,835,37,"T"
16436,,,,,,836,70,"T"
16437,,,,,,837,13,"T"
16438,,,,,,838,81,"F"
16439,,,,,,839,88,"F"
16440,,,,,,840,11,"T"
16441,,,,,,841,80,"F"
16442,,,,,,842,85,"T"
16443,,,,,,843,45,"F"
16444,,,,,,844,7,"F"
16445,,,,,,845,10,"T"
16446,,,,,,846,91,"T"
16447,,,,,,847,1,"T"
16448,,,,,,848,20,"T"
16449,,,,,,849,44,"T"
16450,,,,,,850,57,"T"
16451,,,,,,851,80,"T"
16452,,,,,,852,57,"F"
16453,,,,,,853,27,"T"
16454,,,,,,854,8,"T"
16455,,,,,,855,57,"F"
16456,,,,,,856,51,"F"
16457,,,,,,857,27,"T"
16458,,,,,,858,59,"T"
16459,,,,,,859,18,"F"
16460,,,,,,860,81,"F"
16461,,,,,,861,53,"F"
16462,,,,,,862,91,"T"
16463,,,,,,863,96,"F"
16464,,,,,,864,65,"T"
16465,,,,,,865,45,"F"
16466,,,,,,866,53,"T"
16467,,,,,,867,1,"T"
16468,,,,,,868,40,"T"
16469,,,,,,869,51,"F"
16470,,,,,,870,63,"T"
16471,,,,,,871,23,"T"
16472,,,,,,872,28,"T"
16473,,,,,,873,37,"F"
16474,,,,,,874,24,"F"
16475,,,,,,875,46,"F"
16476,,,,,,876,38,"T"
16477,,,,,,877,23,"F"
16478,,,,,,878,90,"F"
16479,,,,,,879,85,"T"
16480,,,,,,880,76,"T"
16481,,,,,,881,92,"F"
16482,,,,,,882,90,"F"
16483,,,,,,883,94,"F"
16484,,,,,,884,8,"T"
16485,,,,,,885,12,"F"
16486,,,,,,886,25,"F"
16487,,,,,,887,43,"T"
16488,,,,,,888,37,"T"
16489,,,,,,889,39,"F"
16490,,,,,,890,66,"T"
16491,,,,,,891,34,"T"
16492,,,,,,892,65,"F"
16493,,,,,,893,78,"T"
16494,,,,,,894,87,"F"
16495,,,,,,895,92,"T"
16496,,,,,,896,3,"T"
16497,,,,,,897,68,"T"
16498,,,,,,898,50,"F"
16499,,,,,,899,67,"F"
16500,,,,,,900,63,"T"
16501,,,,,,901,1,"T"
16502,,,,,,902,73,"F"
16503,,,,,,903,19,"T"
16504,,,,,,904,56,"F"
16505,,,,,,905,11,"T"
16506,,,,,,906,4,"F"
16507,,,,,,907,96,"F"
16508,,,,,,908,96,"T"
16509,,,,,,909,23,"F"
16510,,,,,,910,96,"T"
16511,,,,,,911,84,"F"
16512,,,,,,912,33,"F"
16513,,,,,,913,65,"T"
16514,,,,,,914,5,"F"
16515,,,,,,915,35,"T"
16516,,,,,,916,31,"T"
16517,,,,,,917,81,"T"
16518,,,,,,918,95,"T"
16519,,,,,,919,35,"T"
16520,,,,,,920,1,"F"
16521,,,,,,921,71,"F"
16522,,,,,,922,27,"F"
16523,,,,,,923,71,"T"
16524,,,,,,924,38,"T"
16525,,,,,,925,21,"T"
16526,,,,,,926,39,"T"
16527,,,,,,927,27,"T"
16528,,,,,,928,66,"T"
16529,,,,,,929,66,"T"
16530,,,,,,930,24,"T"
16531,,,,,,931,23,"T"
16532,,,,,,932,41,"F"
16533,,,,,,933,95,"F"
16534,,,,,,934,60,"T"
16535,,,,,,935,53,"T"
16536,,,,,,936,94,"T"
16537,,,,,,937,42,"F"
16538,,,,,,938,7,"T"
16539,,,,,,939,92,"F"
16540,,,,,,940,94,"F"
16541,,,,,,941,99,"T"
16542,,,,,,942,83,"F"
16543,,,,,,943,35,"F"
16544,,,,,,944,1,"T"
16545,,,,,,945,84,"T"
16546,,,,,,946,14,"F"
16547,,,,,,947,41,"F"
16548,,,,,,948,94,"T"
16549,,,,,,949,89,"F"
16550,,,,,,950,16,"F"
16551,,,,,,951,98,"T"
16552,,,,,,952,25,"T"
16553,,,,,,953,91,"T"
16554,,,,,,954,65,"T"
16555,,,,,,955,82,"T"
16556,,,,,,956,63,"T"
16557,,,,,,957,75,"F"
16558,,,,,,958,33,"T"
16559,,,,,,959,33,"F"
16560,,,,,,960,97,"T"
16561,,,,,,961,50,"F"
16562,,,,,,962,40,"T"
16563,,,,,,963,8,"T"
16564,,,,,,964,41,"F"
16565,,,,,,965,100,"F"
16566,,,,,,966,75,"F"
16567,,,,,,967,78,"F"
16568,,,,,,968,63,"F"
16569,,,,,,969,73,"T"
16570,,,,,,970,57,"F"
16571,,,,,,971,1,"T"
16572,,,,,,972,36,"T"
16573,,,,,,973,29,"T"
16574,,,,,,974,50,"F"
16575,,,,,,975,23,"T"
16576,,,,,,976,31,"F"
16577,,,,,,977,12,"F"
16578,,,,,,978,97,"F"
16579,,,,,,979,59,"F"
16580,,,,,,980,94,"T"
16581,,,,,,981,56,"T"
16582,,,,,,982,31,"F"
16583,,,,,,983,95,"F"
16584,,,,,,984,65,"F"
16585,,,,,,985,56,"T"
16586,,,,,,986,88,"F"
16587,,,,,,987,20,"F"
16588,,,,,,988,15,"F"
16589,,,,,,989,75,"F"
16590,,,,,,990,75,"T"
16591,,,,,,991,78,"T"
16592,,,,,,992,7,"F"
16593,,,,,,993,46,"T"
16594,,,,,,994,53,"F"
16595,,,,,,995,43,"T"
16596,,,,,,996,92,"T"
16597,,,,,,997,26,"T"
16598,,,,,,998,13,"T"
16599,,,,,,999,13,"T"
16600,,,,,,1000,70,"F"
16601,,,,,,1001,37,"F"
16602,,,,,,1002,19,"F"
16603,,,,,,1003,36,"F"
16604,,,,,,1004,7,"T"
16605,,,,,,1005,37,"T"
16606,,,,,,1006,16,"F"
16607,,,,,,1007,87,"F"
16608,,,,,,1008,80,"F"
16609,,,,,,1009,44,"T"
16610,,,,,,1010,37,"F"
16611,,,,,,1011,91,"T"
16612,,,,,,1012,41,"F"
16613,,,,,,1013,9,"F"
16614,,,,,,1014,56,"F"
16615,,,,,,1015,19,"T"
16616,,,,,,1016,16,"T"
16617,,,,,,1017,83,"F"
16618,,,,,,1018,15,"F"
16619,,,,,,1019,66,"T"
16620,,,,,,1020,37,"F"
16621,,,,,,1021,83,"F"
16622,,,,,,1022,26,"T"
16623,,,,,,1023,65,"T"
16624,,,,,,1024,84,"T"
16625,,,,,,1025,38,"T"
16626,,,,,,1026,67,"T"
16627,,,,,,1027,96,"T"
16628,,,,,,1028,27,"F"
16629,,,,,,1029,100,"F"
16630,,,,,,1030,11,"T"
16631,,,,,,1031,86,"T"
16632,,,,,,1032,100,"F"
16633,,,,,,1033,13,"F"
16634,,,,,,1034,31,"F"
16635,,,,,,1035,14,"F"
16636,,,,,,1036,8,"T"
16637,,,,,,1037,30,"T"
16638,,,,,,1038,45,"F"
16639,,,,,,1039,45,"T"
16640,,,,,,1040,98,"F"
16641,,,,,,1041,38,"T"
16642,,,,,,1042,70,"F"
16643,,,,,,1043,35,"F"
16644,,,,,,1044,44,"T"
16645,,,,,,1045,22,"F"
16646,,,,,,1046,41,"F"
16647,,,,,,1047,46,"T"
16648,,,,,,1048,95,"T"
16649,,,,,,1049,24,"F"
16650,,,,,,1050,55,"F"
16651,,,,,,1051,46,"F"
16652,,,,,,1052,30,"F"
16653,,,,,,1053,34,"T"
16654,,,,,,1054,100,"F"
16655,,,,,,1055,100,"F"
16656,,,,,,1056,9,"F"
16657,,,,,,1057,11,"T"
16658,,,,,,1058,80,"F"
16659,,,,,,1059,42,"T"
16660,,,,,,1060,47,"F"
16661,,,,,,1061,30,"F"
16662,,,,,,1062,96,"T"
16663,,,,,,1063,94,"F"
16664,,,,,,1064,39,"T"
16665,,,,,,1065,77,"T"
16666,,,,,,1066,57,"F"
16667,,,,,,1067,5,"T"
16668,,,,,,1068,23,"T"
16669,,,,,,1069,99,"F"
16670,,,,,,1070,94,"F"
16671,,,,,,1071,90,"T"
16672,,,,,,1072,96,"T"
16673,,,,,,1073,63,"T"
16674,,,,,,1074,10,"F"
16675,,,,,,1075,40,"T"
16676,,,,,,1076,13,"F"
16677,,,,,,1077,10,"F"
16678,,,,,,1078,76,"F"
16679,,,,,,1079,74,"F"
16680,,,,,,1080,31,"F"
16681,,,,,,1081,85,"F"
16682,,,,,,1082,60,"F"
16683,,,,,,1083,68,"T"
16684,,,,,,1084,43,"F"
16685,,,,,,1085,10,"T"
16686,,,,,,1086,71,"T"
16687,,,,,,1087,20,"F"
16688,,,,,,1088,10,"F"
16689,,,,,,1089,70,"T"
16690,,,,,,1090,65,"F"
16691,,,,,,1091,57,"F"
16692,,,,,,1092,38,"T"
16693,,,,,,1093,80,"F"
16694,,,,,,1094,43,"F"
16695,,,,,,1095,13,"F"
16696,,,,,,1096,20,"F"
16697,,,,,,1097,1,"F"
16698,,,,,,1098,98,"T"
16699,,,,,,1099,30,"T"
16700,,,,,,1100,96,"F"
16701,,,,,,1101,27,"T"
16702,,,,,,1102,79,"T"
16703,,,,,,1103,13,"T"
16704,,,,,,1104,42,"T"
16705,,,,,,1105,89,"F"
16706,,,,,,1106,93,"T"
16707,,,,,,1107,100,"F"
16708,,,,,,1108,76,"F"
16709,,,,,,1109,9,"T"
16710,,,,,,1110,68,"T"
16711,,,,,,1111,44,"F"
16712,,,,,,1112,60,"F"
16713,,,,,,1113,23,"T"
16714,,,,,,1114,61,"F"
16715,,,,,,1115,100,"T"
16716,,,,,,1116,62,"F"
16717,,,,,,1117,37,"F"
16718,,,,,,1118,51,"F"
16719,,,,,,1119,80,"T"
16720,,,,,,1120,90,"T"
16721,,,,,,1121,17,"F"
16722,,,,,,1122,67,"T"
16723,,,,,,1123,24,"F"
16724,,,,,,1124,62,"F"
16725,,,,,,1125,2,"F"
16726,,,,,,1126,44,"F"
16727,,,,,,1127,70,"F"
16728,,,,,,1128,73,"T"
16729,,,,,,1129,20,"F"
16730,,,,,,1130,17,"F"
16731,,,,,,1131,55,"T"
16732,,,,,,1132,23,"F"
16733,,,,,,1133,2,"T"
16734,,,,,,1134,20,"F"
16735,,,,,,1135,93,"T"
16736,,,,,,1136,59,"F"
16737,,,,,,1137,76,"F"
16738,,,,,,1138,87,"F"
16739,,,,,,1139,97,"T"
16740,,,,,,1140,41,"F"
16741,,,,,,1141,81,"F"
16742,,,,,,1142,71,"F"
16743,,,,,,1143,52,"T"
16744,,,,,,1144,98,"T"
16745,,,,,,1145,25,"T"
16746,,,,,,1146,64,"T"
16747,,,,,,1147,71,"F"
16748,,,,,,1148,17,"F"
16749,,,,,,1149,97,"T"
16750,,,,,,1150,6,"T"
16751,,,,,,1151,69,"T"
16752,,,,,,1152,79,"F"
16753,,,,,,1153,36,"T"
16754,,,,,,1154,26,"T"
16755,,,,,,1155,24,"F"
16756,,,,,,1156,53,"F"
16757,,,,,,1157,49,"T"
16758,,,,,,1158,79,"T"
16759,,,,,,1159,65,"T"
16760,,,,,,1160,98,"T"
16761,,,,,,1161,23,"T"
16762,,,,,,1162,62,"T"
16763,,,,,,1163,21,"T"
16764,,,,,,1164,33,"F"
16765,,,,,,1165,3,"F"
16766,,,,,,1166,26,"F"
16767,,,,,,1167,53,"F"
16768,,,,,,1168,33,"T"
16769,,,,,,1169,21,"T"
16770,,,,,,1170,11,"F"
16771,,,,,,1171,74,"F"
16772,,,,,,1172,24,"T"
16773,,,,,,1173,46,"F"
16774,,,,,,1174,6,"T"
16775,,,,,,1175,14,"F"
16776,,,,,,1176,60,"F"
16777,,,,,,1177,66,"T"
16778,,,,,,1178,94,"T"
16779,,,,,,1179,84,"F"
16780,,,,,,1180,77,"T"
16781,,,,,,1181,69,"F"
16782,,,,,,1182,88,"F"
16783,,,,,,1183,25,"F"
16784,,,,,,1184,29,"T"
16785,,,,,,1185,88,"T"
16786,,,,,,1186,73,"F"
16787,,,,,,1187,67,"F"
16788,,,,,,1188,74,"F"
16789,,,,,,1189,50,"F"
16790,,,,,,1190,30,"F"
16791,,,,,,1191,1,"F"
16792,,,,,,1192,61,"F"
16793,,,,,,1193,62,"T"
16794,,,,,,1194,81,"T"
16795,,,,,,1195,10,"T"
16796,,,,,,1196,12,"T"
16797,,,,,,1197,46,"F"
16798,,,,,,1198,26,"T"
16799,,,,,,1199,13,"T"
16800,,,,,,1200,53,"T"
16801,,,,,,1201,90,"T"
16802,,,,,,1202,51,"T"
16803,,,,,,1203,53,"T"
16804,,,,,,1204,87,"T"
16805,,,,,,1205,27,"T"
16806,,,,,,1206,88,"T"
16807,,,,,,1207,96,"T"
16808,,,,,,1208,87,"T"
16809,,,,,,1209,76,"F"
16810,,,,,,1210,57,"F"
16811,,,,,,1211,35,"F"
16812,,,,,,1212,25,"F"
16813,,,,,,1213,14,"F"
16814,,,,,,1214,11,"F"
16815,,,,,,1215,40,"T"
16816,,,,,,1216,70,"F"
16817,,,,,,1217,6,"T"
16818,,,,,,1218,90,"T"
16819,,,,,,1219,57,"T"
16820,,,,,,1220,95,"T"
16821,,,,,,1221,42,"F"
16822,,,,,,1222,47,"T"
16823,,,,,,1223,3,"T"
16824,,,,,,1224,81,"F"
16825,,,,,,1225,74,"T"
16826,,,,,,1226,57,"T"
16827,,,,,,1227,66,"F"
16828,,,,,,1228,25,"F"
16829,,,,,,1229,47,"T"
16830,,,,,,1230,25,"F"
16831,,,,,,1231,10,"T"
16832,,,,,,1232,49,"F"
16833,,,,,,1233,69,"F"
16834,,,,,,1234,98,"F"
16835,,,,,,1235,43,"T"
16836,,,,,,1236,26,"T"
16837,,,,,,1237,85,"T"
16838,,,,,,1238,88,"F"
16839,,,,,,1239,34,"T"
16840,,,,,,1240,64,"F"
16841,,,,,,1241,70,"F"
16842,,,,,,1242,83,"T"
16843,,,,,,1243,66,"F"
16844,,,,,,1244,51,"F"
16845,,,,,,1245,72,"T"
16846,,,,,,1246,85,"T"
16847,,,,,,1247,65,"F"
16848,,,,,,1248,98,"F"
16849,,,,,,1249,88,"T"
16850,,,,,,1250,48,"F"
16851,,,,,,1251,68,"F"
16852,,,,,,1252,47,"F"
16853,,,,,,1253,49,"F"
16854,,,,,,1254,48,"F"
16855,,,,,,1255,64,"T"
16856,,,,,,1256,35,"T"
16857,,,,,,1257,39,"F"
16858,,,,,,1258,100,"T"
16859,,,,,,1259,31,"F"
16860,,,,,,1260,31,"F"
16861,,,,,,1261,4,"F"
16862,,,,,,1262,64,"T"
16863,,,,,,1263,74,"F"
16864,,,,,,1264,73,"F"
16865,,,,,,1265,13,"F"
16866,,,,,,1266,2,"F"
16867,,,,,,1267,37,"T"
16868,,,,,,1268,17,"T"
16869,,,,,,1269,41,"F"
16870,,,,,,1270,100,"T"
16871,,,,,,1271,50,"F"
16872,,,,,,1272,62,"T"
16873,,,,,,1273,38,"F"
16874,,,,,,1274,1,"F"
