duracion,dia,id_servicio,ID_IPS,capacidad,capacidad_max,horainicio
8,18/02/2015 10:55,15211,15,5,9,17:36:00
70,3/04/2013 21:08,15212,27,17,22,17:00:31
89,25/07/2013 15:07,15213,9,8,28,7:48:03
58,24/06/2015 7:01,15214,59,5,12,2:00:59
44,4/11/2010 15:22,15215,33,29,9,0:14:34
10,10/09/2011 19:13,15216,71,21,27,21:19:36
56,26/09/2018 1:54,15217,99,9,4,21:26:22
9,16/03/2010 8:29,15218,93,26,1,0:15:48
46,16/07/2013 11:41,15219,2,5,30,8:27:02
7,30/11/2009 4:01,15220,88,29,20,12:55:12
9,4/12/2012 17:45,15221,70,29,14,17:31:11
18,16/09/2014 3:50,15222,73,2,17,2:24:47
17,8/03/2010 14:01,15223,52,8,9,6:23:20
38,18/05/2018 17:43,15224,82,5,17,20:25:11
13,29/08/2019 2:09,15225,43,30,17,21:30:09
50,14/02/2017 9:29,15226,93,22,20,2:32:58
34,12/12/2014 10:03,15227,20,3,4,2:01:30
47,22/11/2009 10:14,15228,56,12,4,12:48:04
13,19/07/2015 22:16,15229,60,23,26,17:09:11
86,25/01/2010 7:02,15230,29,19,8,4:10:26
75,4/09/2018 14:21,15231,21,19,5,22:05:47
21,5/12/2012 17:55,15232,90,25,11,20:57:26
26,16/11/2018 5:50,15233,100,21,28,14:27:17
58,14/01/2018 7:39,15234,26,28,19,21:18:27
8,29/10/2019 1:01,15235,25,13,11,0:57:01
86,6/11/2019 20:31,15236,35,4,30,10:12:52
54,21/07/2010 8:48,15237,40,13,15,7:39:32
79,5/12/2010 0:24,15238,20,30,9,17:07:49
60,7/05/2015 1:23,15239,25,12,20,12:35:50
1,16/03/2014 9:19,15240,28,10,6,9:55:03
85,21/11/2010 18:09,15241,36,22,7,12:39:56
71,20/10/2010 9:46,15242,90,2,16,10:44:27
6,24/06/2010 12:23,15243,92,24,4,14:56:17
15,23/09/2010 1:59,15244,38,1,18,14:24:17
80,27/02/2015 7:22,15245,22,17,24,14:40:01
56,9/04/2014 10:44,15246,75,3,23,4:02:40
11,19/06/2012 1:33,15247,7,13,21,13:39:11
1,18/10/2014 14:49,15248,6,24,7,1:05:10
3,18/01/2019 9:14,15249,4,25,19,5:48:40
17,11/12/2016 19:33,15250,68,19,10,5:44:03
53,21/04/2019 16:05,15251,43,4,5,17:10:09
34,25/11/2019 14:03,15252,14,7,10,1:02:18
89,12/06/2012 20:27,15253,34,24,2,15:28:51
84,7/05/2014 1:35,15254,47,6,7,12:08:47
45,4/10/2019 5:34,15255,68,3,22,3:21:40
32,30/01/2011 20:58,15256,88,27,28,7:11:19
43,21/03/2016 15:32,15257,44,22,26,10:19:12
6,21/09/2017 7:23,15258,20,13,3,12:59:05
35,4/07/2019 13:48,15259,26,12,14,16:34:13
31,14/10/2013 12:44,15260,43,9,13,0:58:53
44,26/01/2012 11:18,15261,33,21,15,19:18:00
69,14/03/2012 0:01,15262,93,11,17,14:24:20
86,31/03/2018 11:14,15263,55,5,6,22:16:49
79,14/06/2017 18:36,15264,84,1,2,22:59:41
55,8/12/2013 5:52,15265,79,13,29,23:53:42
32,2/10/2013 20:30,15266,91,6,28,4:58:17
88,18/07/2015 23:57,15267,73,10,28,15:01:14
4,14/11/2009 3:40,15268,83,5,8,2:32:48
23,6/11/2019 4:04,15269,24,5,18,15:36:12
33,3/05/2014 5:12,15270,73,21,12,2:08:57
42,1/02/2011 15:00,15271,53,25,8,11:43:59
47,27/10/2013 18:30,15272,92,19,24,15:31:01
14,10/01/2019 2:23,15273,40,20,14,20:45:42
43,4/01/2017 12:06,15274,94,3,15,5:26:01
71,14/01/2011 20:14,15275,24,17,21,1:25:17
58,17/01/2013 10:37,15276,33,20,30,4:11:52
78,26/08/2015 10:24,15277,61,12,1,14:00:26
18,23/04/2019 6:41,15278,39,18,22,6:53:10
30,9/07/2018 20:30,15279,51,12,16,2:50:16
70,2/03/2011 11:12,15280,6,17,4,3:25:31
57,21/09/2019 14:35,15281,7,16,23,17:14:17
24,21/05/2016 19:18,15282,59,19,7,2:19:18
26,21/01/2019 18:25,15283,21,21,20,2:32:14
57,17/04/2018 16:40,15284,18,2,24,12:55:08
22,24/04/2018 14:53,15285,22,20,16,13:28:21
77,20/12/2009 3:53,15286,66,9,1,16:04:31
44,29/10/2016 4:12,15287,26,23,1,2:08:47
44,2/03/2010 1:30,15288,13,17,30,10:11:46
69,11/08/2017 12:41,15289,91,17,27,2:06:19
75,23/08/2010 9:48,15290,65,30,10,7:03:27
25,15/06/2010 23:57,15291,36,5,25,14:56:11
42,11/04/2014 21:33,15292,94,8,19,17:11:38
38,14/06/2016 6:56,15293,34,15,12,16:42:50
2,14/02/2012 4:23,15294,57,22,25,14:54:30
16,13/11/2014 3:23,15295,2,29,14,9:18:12
20,28/10/2016 12:46,15296,47,12,15,9:30:09
52,29/10/2011 8:49,15297,78,3,23,9:00:17
45,21/09/2012 22:15,15298,59,8,12,10:38:19
16,4/03/2013 5:04,15299,77,20,12,11:28:58
60,27/02/2016 14:01,15300,6,7,2,11:56:45
56,15/07/2012 16:14,15301,8,18,2,14:29:59
59,15/12/2012 10:50,15302,40,7,20,23:03:57
63,22/03/2011 5:21,15303,47,20,5,5:39:58
82,18/10/2012 16:01,15304,58,17,28,21:29:46
26,29/08/2018 4:17,15305,86,8,1,20:59:04
49,22/05/2015 21:42,15306,65,15,30,9:31:58
68,17/01/2011 0:10,15307,81,9,20,15:33:50
7,26/03/2017 1:47,15308,95,22,3,13:21:28
35,24/12/2014 15:49,15309,39,10,21,15:23:18
4,1/01/2014 22:22,15310,97,19,16,16:02:13
33,1/03/2011 1:18,15311,85,23,2,4:17:50
19,9/05/2013 22:45,15312,29,28,14,12:59:18
78,19/10/2014 6:29,15313,90,5,15,23:08:09
15,13/06/2012 20:45,15314,20,23,20,2:34:31
45,8/08/2016 20:18,15315,60,17,7,7:43:23
58,23/07/2012 1:04,15316,35,1,7,20:34:03
81,13/07/2012 6:08,15317,28,16,6,11:04:42
0,10/11/2019 16:39,15318,89,26,18,22:24:12
34,12/09/2015 0:19,15319,9,8,20,21:58:37
4,12/08/2019 15:55,15320,4,16,8,15:52:34
49,15/01/2017 3:25,15321,5,10,14,10:02:45
38,5/12/2011 15:47,15322,25,11,18,20:32:27
50,11/02/2011 2:02,15323,7,13,24,0:36:17
56,29/08/2017 8:00,15324,11,8,16,2:47:22
12,14/08/2018 18:30,15325,53,24,4,0:48:50
49,5/07/2014 11:08,15326,28,28,29,18:42:25
62,23/07/2011 18:26,15327,11,20,19,0:27:27
20,27/12/2016 9:55,15328,68,22,3,22:22:49
63,26/08/2011 14:39,15329,38,1,26,12:27:48
48,14/02/2014 12:02,15330,65,28,6,15:09:44
35,4/01/2013 14:04,15331,39,1,12,13:03:31
34,16/10/2017 21:19,15332,89,28,17,21:51:50
54,21/12/2013 23:11,15333,91,17,23,14:44:58
69,22/11/2018 9:10,15334,86,2,10,15:39:53
88,11/05/2013 8:18,15335,11,9,25,19:10:39
4,24/04/2018 0:10,15336,19,13,24,18:11:28
39,20/07/2013 13:17,15337,71,10,14,18:27:53
14,25/08/2010 1:09,15338,25,4,15,22:08:14
90,17/07/2016 17:35,15339,62,13,13,4:55:46
64,16/10/2018 5:56,15340,22,23,23,10:21:30
3,21/12/2010 17:05,15341,1,14,7,6:01:32
46,17/12/2014 5:44,15342,100,14,30,6:27:19
75,5/01/2011 7:05,15343,83,11,16,1:40:45
15,3/08/2013 3:27,15344,44,13,21,2:36:40
37,1/07/2010 20:33,15345,59,10,5,0:36:44
79,16/05/2010 7:54,15346,15,2,30,15:16:40
83,16/01/2012 20:45,15347,96,12,14,2:07:17
17,24/12/2018 21:50,15348,52,11,9,7:58:22
12,9/01/2019 18:23,15349,22,13,23,17:04:03
37,3/10/2018 23:12,15350,43,18,25,11:49:53
11,8/04/2011 11:22,15351,27,8,15,9:16:34
66,13/04/2017 21:43,15352,91,16,27,23:18:39
9,18/10/2016 15:25,15353,86,8,22,3:43:42
9,8/02/2019 2:56,15354,10,1,22,6:58:48
45,28/03/2010 22:41,15355,59,8,26,4:37:16
81,6/12/2018 6:11,15356,4,27,1,22:39:39
63,25/11/2012 19:17,15357,6,9,14,4:59:53
36,5/02/2012 11:34,15358,28,28,14,8:31:09
89,4/05/2018 20:45,15359,76,7,11,16:51:01
29,2/11/2013 0:31,15360,7,13,4,18:13:41
60,5/02/2018 2:53,15361,25,2,26,17:27:26
24,27/12/2017 3:32,15362,69,22,20,21:03:05
49,30/12/2015 3:32,15363,34,26,22,18:10:21
81,24/08/2018 10:02,15364,46,21,20,22:12:45
40,2/09/2015 22:53,15365,11,28,8,10:48:41
87,24/05/2018 23:56,15366,94,2,24,1:32:54
8,26/10/2012 16:34,15367,80,2,27,15:15:01
1,5/06/2010 14:35,15368,7,2,3,7:48:45
69,3/06/2015 7:46,15369,6,21,20,8:52:16
37,21/04/2012 22:46,15370,54,11,19,7:43:19
69,17/05/2017 19:37,15371,15,23,26,6:44:25
76,15/01/2013 23:38,15372,95,21,27,0:58:49
62,21/12/2010 7:56,15373,16,6,30,1:13:28
49,29/03/2011 22:19,15374,21,8,21,10:25:38
72,1/10/2015 3:07,15375,11,27,18,19:52:41
69,14/09/2013 19:32,15376,12,12,3,19:41:30
1,23/05/2012 23:49,15377,33,15,25,15:34:39
24,2/08/2015 0:12,15378,76,4,6,5:15:33
10,31/08/2016 19:13,15379,94,25,11,15:25:10
20,13/02/2015 21:28,15380,17,8,23,6:03:38
75,5/05/2013 2:47,15381,3,15,20,4:10:41
37,12/10/2015 4:04,15382,15,23,9,6:43:14
85,14/06/2018 11:03,15383,10,29,10,21:24:15
32,17/02/2015 1:23,15384,100,16,25,10:10:25
27,7/09/2016 22:23,15385,72,27,24,16:07:04
12,8/05/2012 1:03,15386,7,24,23,3:11:57
30,28/07/2015 23:48,15387,18,26,11,8:53:59
13,26/03/2011 20:26,15388,19,16,15,2:37:28
1,30/06/2018 11:16,15389,99,10,1,6:24:30
54,13/09/2017 20:36,15390,2,5,20,19:59:58
83,3/09/2011 0:11,15391,35,7,17,2:42:40
65,28/03/2013 10:33,15392,12,27,12,3:54:44
82,11/09/2015 9:50,15393,5,19,23,12:18:41
29,13/06/2019 8:21,15394,48,16,26,20:24:09
82,18/04/2017 18:41,15395,11,1,16,23:11:01
39,24/12/2018 22:11,15396,63,12,19,5:59:16
8,11/06/2013 5:52,15397,15,23,26,23:44:55
1,6/06/2017 15:04,15398,64,15,5,11:23:58
19,2/01/2015 10:31,15399,51,30,9,16:00:10
17,14/07/2013 23:09,15400,9,28,10,1:04:15
72,15/06/2011 20:49,15401,61,5,7,10:52:25
85,9/11/2015 10:04,15402,12,23,14,3:21:57
66,16/05/2015 6:14,15403,6,12,8,3:43:21
48,3/01/2010 1:53,15404,95,6,8,15:36:48
36,14/11/2019 9:04,15405,27,25,6,9:31:29
59,8/12/2010 5:39,15406,26,28,24,3:41:27
62,10/07/2018 21:19,15407,42,23,28,14:54:12
40,6/12/2016 10:45,15408,50,10,30,9:44:07
23,4/02/2015 5:54,15409,91,23,8,7:55:52
2,13/03/2011 11:53,15410,94,15,22,15:37:31
41,10/12/2013 1:00,15411,1,16,14,10:03:31
4,12/05/2012 4:18,15412,93,15,2,23:58:21
15,13/08/2014 6:55,15413,17,12,6,9:41:15
16,3/02/2017 13:00,15414,35,13,29,8:12:33
28,10/06/2014 5:39,15415,24,11,11,20:18:16
53,23/03/2019 0:41,15416,19,20,18,17:19:20
85,26/08/2011 3:33,15417,8,9,17,8:51:57
5,11/10/2015 16:15,15418,60,5,12,13:05:44
44,8/09/2019 21:46,15419,29,29,28,6:09:20
21,5/09/2015 0:47,15420,63,14,13,2:33:43
86,30/11/2015 19:13,15421,47,8,9,16:41:12
22,25/04/2012 2:29,15422,5,12,2,18:56:15
85,30/06/2012 11:59,15423,88,6,1,1:40:15
89,10/08/2018 1:39,15424,85,22,28,14:29:09
54,3/05/2010 8:51,15425,20,27,25,4:12:24
15,16/01/2011 5:30,15426,5,18,13,0:17:29
75,9/01/2015 14:27,15427,25,7,15,5:47:57
83,12/10/2014 19:22,15428,3,28,12,12:23:25
18,3/05/2015 4:59,15429,98,3,9,11:06:21
55,10/01/2017 3:21,15430,46,12,18,6:17:23
84,25/12/2015 14:40,15431,11,1,20,8:10:32
45,28/12/2016 2:10,15432,33,16,19,12:21:54
41,4/03/2017 8:54,15433,49,29,13,13:54:02
31,31/08/2011 18:54,15434,49,27,12,15:26:31
38,30/12/2018 13:22,15435,53,1,26,3:40:53
58,1/05/2010 15:50,15436,56,4,21,19:46:33
43,8/06/2016 7:41,15437,71,8,18,10:11:35
21,11/07/2015 11:02,15438,83,21,29,10:45:56
85,30/04/2013 14:31,15439,1,2,9,21:44:22
34,30/07/2015 11:04,15440,77,2,15,21:04:11
51,8/10/2019 0:52,15441,19,28,21,19:18:12
86,21/02/2013 0:00,15442,49,4,5,6:37:10
66,2/05/2015 12:07,15443,35,10,2,22:15:02
51,19/05/2015 5:07,15444,15,11,15,6:41:38
11,14/01/2010 9:41,15445,48,30,13,7:36:02
41,6/11/2009 16:28,15446,78,7,22,12:31:48
25,19/06/2019 10:34,15447,53,4,18,4:17:33
0,27/11/2010 8:57,15448,81,9,25,0:41:31
8,30/12/2013 2:08,15449,31,11,24,11:54:10
2,21/07/2018 10:40,15450,91,8,2,23:39:38
30,14/02/2013 0:47,15451,46,6,18,15:59:23
3,20/11/2009 8:55,15452,10,7,16,4:12:36
65,21/05/2014 14:34,15453,98,16,6,13:18:50
2,30/06/2015 10:53,15454,53,22,17,5:59:50
39,15/12/2009 18:18,15455,41,9,24,14:18:11
79,31/03/2012 23:39,15456,51,29,14,20:14:35
35,7/01/2015 16:35,15457,33,8,21,1:52:48
17,13/05/2017 9:12,15458,46,7,7,12:58:24
90,26/01/2015 8:53,15459,73,1,30,8:30:18
39,1/10/2011 15:10,15460,53,18,16,9:33:35
6,28/02/2018 3:29,15461,58,2,19,13:09:25
43,18/01/2013 12:17,15462,10,13,7,19:50:26
78,18/09/2017 12:52,15463,52,26,15,6:20:22
51,22/11/2018 20:14,15464,30,26,6,2:36:00
48,2/03/2010 20:59,15465,70,22,10,14:53:13
64,12/04/2012 6:23,15466,100,26,11,4:33:42
40,10/07/2015 2:56,15467,88,17,18,11:12:34
37,10/08/2015 8:14,15468,72,25,30,5:46:52
35,9/11/2011 18:53,15469,52,24,15,8:46:14
45,12/06/2017 12:08,15470,91,2,4,23:04:19
87,13/11/2015 15:58,15471,1,25,9,13:01:52
90,4/11/2019 0:06,15472,9,2,12,10:37:42
89,18/01/2015 21:23,15473,38,26,18,22:56:42
71,1/12/2016 23:28,15474,6,7,11,4:18:32
6,9/07/2016 10:09,15475,56,28,1,17:54:55
22,21/04/2016 8:27,15476,12,30,28,12:28:00
57,17/05/2011 11:03,15477,73,28,1,4:38:05
69,1/10/2014 4:25,15478,67,16,8,19:26:20
74,15/01/2012 1:18,15479,77,8,20,7:01:49
75,17/01/2018 23:11,15480,79,4,3,8:53:08
76,14/11/2010 5:52,15481,47,20,25,15:23:35
5,7/01/2018 5:18,15482,56,5,4,1:03:30
40,6/01/2016 11:53,15483,16,11,19,21:11:30
31,16/11/2010 6:42,15484,43,3,4,21:06:39
2,28/01/2017 3:56,15485,58,28,6,8:33:37
30,8/08/2018 2:48,15486,75,23,4,3:07:45
48,8/03/2012 14:58,15487,24,13,2,11:59:24
86,18/08/2014 21:54,15488,66,8,30,15:20:23
81,20/07/2012 18:07,15489,100,16,16,21:03:04
67,20/03/2011 16:11,15490,37,30,21,9:23:44
27,15/01/2017 17:34,15491,36,14,29,3:19:48
68,2/12/2015 22:55,15492,19,27,16,2:59:00
60,31/01/2019 8:43,15493,16,7,15,18:29:44
53,23/07/2015 21:45,15494,88,21,14,23:17:07
12,27/07/2011 9:29,15495,3,16,30,9:32:31
18,27/08/2012 7:55,15496,62,25,13,3:46:49
55,6/07/2012 15:19,15497,46,27,27,10:08:13
22,25/11/2013 7:59,15498,18,23,18,16:21:14
45,28/09/2018 5:45,15499,5,21,5,10:30:19
34,5/04/2014 11:02,15500,68,17,17,8:03:14
31,30/09/2013 16:53,15501,57,15,26,19:57:14
53,18/05/2011 4:46,15502,21,9,30,1:17:52
20,17/11/2015 4:50,15503,29,28,15,2:38:42
59,31/05/2014 4:13,15504,1,7,11,5:31:10
65,21/05/2017 8:40,15505,15,5,18,5:51:11
57,29/01/2011 7:20,15506,68,17,4,16:21:25
18,10/09/2014 15:53,15507,20,28,10,13:00:48
83,12/11/2019 4:06,15508,41,21,1,19:56:31
71,28/06/2015 3:09,15509,61,3,16,4:23:43
83,8/01/2012 5:46,15510,60,8,11,8:48:44
44,13/11/2018 13:04,15511,80,9,13,7:22:37
57,24/03/2011 12:15,15512,87,15,17,20:19:37
0,22/09/2013 17:13,15513,46,12,29,6:27:33
21,15/04/2013 13:38,15514,76,2,8,4:49:27
27,11/11/2015 16:30,15515,34,26,20,15:13:58
54,18/12/2009 20:34,15516,5,17,16,20:11:13
60,5/12/2013 12:03,15517,25,3,6,13:56:28
12,16/09/2013 0:23,15518,42,17,18,5:40:09
55,4/10/2019 12:51,15519,10,27,16,0:13:18
54,5/03/2010 6:01,15520,82,22,24,17:00:59
24,7/11/2011 11:36,15521,60,17,11,1:00:41
49,5/06/2019 11:35,15522,78,19,17,0:55:37
9,19/05/2014 15:22,15523,76,17,6,3:42:01
32,9/03/2011 12:45,15524,60,24,21,13:35:22
83,6/02/2019 17:41,15525,98,20,10,17:32:52
56,26/05/2016 5:47,15526,41,5,8,15:17:51
16,16/12/2016 13:55,15527,55,14,23,13:52:57
74,6/03/2014 12:27,15528,55,22,18,3:22:53
32,30/07/2014 17:59,15529,15,16,14,8:59:55
26,11/10/2018 20:31,15530,44,2,7,21:32:28
53,18/12/2016 12:40,15531,38,28,13,7:08:45
39,5/07/2018 15:48,15532,50,1,19,1:03:02
54,15/04/2010 20:26,15533,3,10,7,13:54:15
58,25/09/2017 4:48,15534,90,2,15,20:26:11
8,9/10/2012 18:45,15535,5,21,2,10:08:24
89,15/07/2012 7:39,15536,15,1,10,5:30:47
72,22/07/2013 5:00,15537,49,25,17,19:35:12
25,8/11/2011 16:38,15538,56,9,28,11:54:30
70,19/04/2013 11:50,15539,40,6,14,9:28:34
13,21/03/2016 14:58,15540,8,8,7,3:36:30
1,6/01/2013 3:25,15541,28,2,28,17:28:41
66,11/07/2013 23:17,15542,89,5,3,18:57:54
62,1/08/2010 11:46,15543,83,15,14,11:45:34
66,26/04/2017 14:12,15544,64,29,17,21:06:58
67,6/01/2018 16:59,15545,9,23,2,20:46:43
25,10/02/2012 23:40,15546,59,25,2,5:25:06
77,18/11/2010 13:28,15547,28,20,7,9:52:16
33,20/06/2017 1:28,15548,60,21,19,12:51:47
10,26/07/2011 4:29,15549,5,27,30,12:55:08
8,24/01/2015 20:58,15550,6,15,5,8:36:49
31,20/08/2017 12:21,15551,18,4,13,17:11:25
15,5/01/2016 15:36,15552,100,3,12,19:25:04
0,18/09/2012 15:28,15553,69,24,5,2:34:31
14,4/09/2013 17:21,15554,32,26,3,16:00:25
40,24/01/2013 3:49,15555,32,3,16,1:33:37
37,9/05/2011 7:00,15556,74,11,19,18:26:22
55,11/02/2019 6:59,15557,29,26,5,14:15:13
28,13/10/2018 9:27,15558,3,6,21,11:44:51
61,27/04/2013 7:44,15559,42,20,28,10:42:52
66,19/03/2016 22:32,15560,6,14,21,21:10:50
38,21/08/2016 5:57,15561,64,4,15,12:24:44
61,29/09/2014 0:22,15562,72,6,5,8:01:24
49,10/10/2011 22:08,15563,50,18,8,17:12:43
21,28/04/2015 11:26,15564,81,2,14,22:46:25
6,2/06/2011 16:31,15565,44,21,28,7:46:32
41,7/07/2010 4:49,15566,40,22,14,2:35:59
35,27/07/2016 22:17,15567,78,20,2,1:53:17
6,18/12/2016 4:02,15568,91,3,18,14:44:02
38,5/02/2016 18:24,15569,30,4,9,16:38:05
53,7/10/2018 8:39,15570,94,19,14,18:58:19
39,21/12/2013 7:51,15571,6,17,19,18:23:57
45,22/03/2019 2:39,15572,63,11,26,6:57:04
62,30/04/2015 11:57,15573,36,17,3,16:55:35
20,19/06/2016 15:29,15574,80,24,18,21:49:01
69,25/06/2013 17:34,15575,59,14,11,2:00:25
78,11/07/2016 16:42,15576,84,22,23,5:13:29
18,28/08/2017 20:20,15577,75,26,16,11:05:26
34,10/04/2015 1:47,15578,78,24,21,10:24:19
36,30/10/2018 13:37,15579,36,15,6,18:40:17
1,10/05/2017 8:04,15580,68,5,24,8:09:04
37,4/06/2014 2:54,15581,27,15,8,9:11:01
21,3/12/2017 2:19,15582,39,18,23,8:17:05
22,22/01/2012 22:44,15583,69,24,16,21:47:20
22,31/03/2014 7:18,15584,3,13,4,18:44:37
76,1/11/2012 8:28,15585,5,17,8,13:18:54
68,8/02/2018 13:52,15586,34,3,19,2:27:21
84,13/08/2014 3:30,15587,36,29,10,10:04:50
47,6/10/2010 20:46,15588,20,1,25,21:33:13
72,22/03/2015 1:38,15589,25,15,12,12:45:06
7,27/05/2016 14:19,15590,61,5,17,6:16:17
53,1/02/2011 23:11,15591,18,18,13,3:59:17
16,1/05/2013 2:03,15592,45,30,27,23:50:44
9,11/02/2010 8:54,15593,55,25,9,10:15:44
19,11/10/2018 22:07,15594,77,22,15,0:52:46
10,1/03/2012 15:18,15595,14,30,17,9:14:41
24,27/11/2015 0:24,15596,96,21,17,21:19:59
50,27/04/2018 14:19,15597,30,12,9,11:20:25
49,24/03/2019 14:34,15598,33,8,16,10:44:44
52,26/03/2016 17:45,15599,58,14,13,19:41:32
83,23/05/2015 4:13,15600,16,27,10,15:13:56
38,16/05/2012 7:33,15601,61,29,16,23:22:52
77,21/08/2011 12:47,15602,35,2,2,19:05:17
52,25/11/2019 20:56,15603,39,6,22,9:48:41
4,15/12/2011 10:20,15604,77,20,6,2:31:15
2,15/09/2015 17:26,15605,57,25,26,17:14:34
47,25/07/2014 11:27,15606,37,5,20,18:34:11
41,11/11/2017 14:48,15607,88,12,11,4:38:01
59,4/11/2011 8:28,15608,3,7,23,1:50:09
46,20/12/2015 22:09,15609,57,30,4,2:46:01
45,18/10/2017 6:51,15610,15,2,13,20:11:02
18,8/07/2011 16:37,15611,25,4,16,12:12:11
56,17/05/2018 23:09,15612,65,8,4,2:23:54
10,21/03/2014 23:46,15613,22,2,4,1:06:11
37,3/02/2019 7:34,15614,15,5,14,21:03:33
43,4/09/2014 5:33,15615,15,17,29,11:06:32
69,14/11/2017 11:58,15616,18,19,6,16:03:04
61,21/03/2013 10:16,15617,6,15,25,13:27:21
5,3/06/2012 7:38,15618,46,15,29,16:15:48
36,22/02/2014 14:40,15619,1,24,12,9:15:39
67,8/10/2012 13:01,15620,26,22,24,22:09:26
45,29/05/2016 23:11,15621,86,4,27,15:11:42
16,1/03/2015 22:52,15622,20,16,14,12:58:44
89,28/07/2015 6:57,15623,7,23,17,23:53:09
83,17/04/2016 3:56,15624,57,4,30,1:51:09
71,17/07/2019 20:15,15625,97,16,24,7:57:04
24,12/08/2014 16:29,15626,9,3,7,19:13:11
61,30/11/2014 16:18,15627,80,21,11,15:02:01
1,13/11/2017 8:51,15628,7,29,9,16:27:39
40,18/03/2010 0:14,15629,53,11,27,1:30:59
5,30/09/2016 16:24,15630,100,3,9,13:32:34
54,19/11/2010 16:50,15631,42,12,8,22:21:46
0,23/02/2018 21:00,15632,7,23,13,13:40:38
17,12/09/2010 1:14,15633,31,3,12,11:30:02
44,29/04/2010 10:36,15634,2,13,26,0:37:28
14,30/09/2010 12:24,15635,32,9,15,19:31:08
2,16/03/2015 3:16,15636,36,11,8,12:38:44
8,17/03/2010 4:08,15637,83,17,12,1:52:41
55,20/11/2009 22:58,15638,85,10,11,13:51:41
6,10/01/2012 4:24,15639,86,9,28,11:45:51
73,21/12/2015 10:47,15640,25,28,18,19:11:09
61,25/03/2017 11:32,15641,91,12,18,2:36:12
31,20/05/2014 8:06,15642,84,12,28,3:35:19
23,28/03/2010 17:29,15643,76,25,10,3:37:18
70,22/12/2015 21:35,15644,52,25,11,6:18:31
42,15/04/2014 6:05,15645,58,15,16,22:04:41
39,26/07/2015 12:54,15646,43,30,19,14:35:12
49,15/07/2011 10:16,15647,65,7,21,9:09:08
11,22/04/2013 0:07,15648,5,10,21,7:31:19
89,11/02/2019 8:34,15649,22,5,30,4:57:23
51,22/05/2018 22:32,15650,78,1,21,16:08:39
3,19/05/2012 17:29,15651,38,25,29,23:30:42
1,21/09/2015 19:24,15652,68,1,15,20:36:18
22,27/01/2017 1:25,15653,42,21,13,1:29:09
22,13/04/2014 17:22,15654,27,1,20,5:54:48
33,24/12/2013 3:47,15655,84,12,29,8:40:07
13,3/11/2016 19:04,15656,95,1,13,14:02:58
81,29/07/2016 22:18,15657,97,13,7,9:53:55
68,2/05/2012 6:04,15658,85,29,29,11:37:25
3,10/01/2015 22:07,15659,95,2,30,2:08:17
53,27/10/2015 20:16,15660,6,23,4,22:10:19
6,24/08/2017 9:40,15661,72,22,22,23:37:21
49,17/01/2016 6:24,15662,96,14,4,18:54:43
24,18/05/2014 19:51,15663,32,13,9,16:51:24
48,24/11/2013 16:03,15664,13,1,16,12:56:46
16,23/09/2016 17:57,15665,95,13,26,8:26:29
41,1/12/2013 22:44,15666,44,24,29,19:01:28
6,7/08/2018 5:37,15667,94,4,9,3:10:58
15,8/04/2016 17:42,15668,7,11,6,15:40:49
46,29/06/2014 11:49,15669,37,30,24,8:02:28
24,19/11/2017 9:22,15670,87,10,10,4:53:51
26,29/10/2019 5:28,15671,98,8,6,23:37:11
6,9/08/2019 0:52,15672,22,4,29,23:19:14
88,18/05/2015 7:18,15673,84,16,25,9:16:47
5,10/09/2011 20:02,15674,67,3,20,15:21:57
17,10/08/2017 1:10,15675,77,14,3,23:53:21
53,3/01/2012 18:21,15676,56,19,5,2:13:11
66,7/04/2013 15:16,15677,96,10,26,18:51:07
77,2/05/2014 21:42,15678,69,20,20,3:21:30
10,28/07/2014 21:49,15679,33,3,10,20:23:45
70,25/03/2010 19:41,15680,90,14,8,0:34:01
88,30/03/2011 8:33,15681,59,22,4,18:50:49
9,24/10/2012 20:29,15682,97,7,10,22:50:24
62,29/04/2011 0:27,15683,75,2,23,6:26:58
45,12/12/2017 22:43,15684,91,20,15,22:52:21
46,4/02/2016 16:58,15685,27,8,13,0:22:20
51,19/11/2019 4:34,15686,72,13,20,22:17:33
83,4/01/2015 18:11,15687,34,20,17,13:43:23
59,5/05/2013 2:43,15688,35,12,21,6:35:16
87,27/11/2015 9:32,15689,56,7,3,16:51:58
7,26/01/2011 20:33,15690,74,7,30,14:59:02
45,17/09/2013 9:09,15691,5,8,24,4:40:36
29,10/08/2013 23:22,15692,31,19,6,5:05:19
89,29/12/2018 20:31,15693,62,18,6,11:15:00
69,23/10/2015 17:25,15694,67,21,13,1:42:23
27,13/07/2012 15:24,15695,88,1,30,9:49:42
51,27/05/2014 10:43,15696,78,25,24,21:06:43
22,27/11/2012 5:39,15697,31,7,20,21:39:57
27,14/09/2014 23:25,15698,30,16,18,22:21:19
84,2/06/2018 8:38,15699,53,14,10,0:55:52
65,27/07/2012 16:21,15700,31,1,6,9:28:44
11,9/11/2013 22:06,15701,39,13,25,20:27:54
70,7/07/2015 10:56,15702,2,23,15,22:00:02
53,21/12/2015 21:21,15703,44,23,14,16:20:38
57,25/01/2014 5:14,15704,65,6,8,22:33:03
64,15/08/2016 23:42,15705,11,24,10,6:32:26
51,8/11/2009 5:19,15706,83,20,22,3:34:35
87,23/06/2018 22:29,15707,13,24,6,8:31:07
80,28/06/2010 1:47,15708,10,1,13,19:11:48
